cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
D16.MAA000441.3_10_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_10_M,13.803284302845801,11.093954131282514,MAA000441,FALSE,NA
D16.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,6.595127559429757,-22.53513683801202,MAA000510,FALSE,NA
D16.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,13.633088475513164,29.956482751262218,MAA000554,FALSE,NA
D16.MAA000913.3_9_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,-4.002948394077018,26.29280577236894,MAA000913,FALSE,NA
D17.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,12.283252910040446,-3.598174917659153,B000127,FALSE,NA
D17.B002954.3_56_F.1.1,Fat,SCAT,NA,NA,"NA",9,F,3_56_F,9.851267117407705,-55.67783004521399,B002954,FALSE,NA
D17.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,17.932088353483042,-22.75048788836505,D043526,FALSE,NA
D17.D045058.3_39_F.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_39_F,-16.65994920825786,22.193302201886425,D045058,FALSE,NA
D17.MAA000385.3_10_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-15.821526648331204,21.911331183449384,MAA000385,FALSE,NA
D17.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-25.525536631624835,24.312055497622783,MAA000386,FALSE,NA
D17.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-7.9475279006090895,-35.429220937873524,MAA000439,FALSE,NA
D17.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-17.249054099541976,15.927792926089012,MAA000877,FALSE,NA
D17.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-20.794854067705437,23.041092368598655,MAA000913,FALSE,NA
D17.MAA000914.3_9_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-17.26548213953981,16.41437985545985,MAA000914,FALSE,NA
D18.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,38.3640381977684,12.546984269995324,B000127,FALSE,NA
D18.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,13.413410194707737,-27.269035283381825,B002954,FALSE,NA
D18.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,11.018705849762178,-21.582459832645227,D043526,FALSE,NA
D18.MAA000385.3_10_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-25.882341909496247,24.84923877698275,MAA000385,FALSE,NA
D18.MAA000439.3_10_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-25.09634122733908,17.300814052386492,MAA000439,FALSE,NA
D18.MAA000531.3_8_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-23.84118432173972,17.73936520863649,MAA000531,FALSE,NA
D18.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-25.29504500391289,22.924602209353868,MAA000934,FALSE,NA
D19.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,36.99492788242873,13.885806134444385,B000127,FALSE,NA
D19.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,12.334739825887809,-23.968783541402363,B002954,FALSE,NA
D19.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,20.312567265852376,-22.92125365437986,D043526,FALSE,NA
D19.D045058.3_39_F.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_39_F,-14.063696847015972,18.770316566403434,D045058,FALSE,NA
D19.MAA000388.3_11_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-26.582970705516555,19.184332198958522,MAA000388,FALSE,NA
D19.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,25.36137575310895,4.7326822158887625,MAA000510,FALSE,NA
D19.MAA000599.3_8_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,22.274822907174563,-8.769879051002587,MAA000599,FALSE,NA
D19.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-28.67297986641287,19.864139775790946,MAA000934,FALSE,NA
D2.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,6.950027191345069,-20.110075062897042,D045058,FALSE,NA
D2.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,0.3843313930591086,34.13134528421597,MAA000386,FALSE,NA
D2.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-4.902372502859422,-28.375647548021107,MAA000388,FALSE,NA
D2.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-5.13909811380385,-33.179372015301034,MAA000439,FALSE,NA
D2.MAA000510.3_8_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,-5.220058699293951,33.81140566235948,MAA000510,FALSE,NA
D2.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,13.69479341317456,-20.805833147387332,MAA000531,FALSE,NA
D2.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,6.804225516945755,-17.915260367120244,MAA000554,FALSE,NA
D2.MAA000556.3_9_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-13.471779021896925,18.41287880096514,MAA000556,FALSE,NA
D2.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,27.794367352790992,-2.999165950054656,MAA000877,FALSE,NA
D2.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-2.60732155076938,-30.769131500486118,MAA000913,FALSE,NA
D2.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,21.40209542013922,1.1143032233676415,MAA000914,FALSE,NA
D2.MAA000934.3_9_M.1.1,Fat,SCAT,NA,NA,"NA",9,M,3_9_M,8.604703820478688,-55.98161589689093,MAA000934,FALSE,NA
D20.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,33.715063632039296,6.249415663803591,B000127,FALSE,NA
D20.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,33.591015847280204,-7.38993963851352,D043526,FALSE,NA
D20.MAA000385.3_10_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-8.892081348716193,-33.82511058646256,MAA000385,FALSE,NA
D20.MAA000439.3_10_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-20.062182792451544,13.187521371905468,MAA000439,FALSE,NA
D20.MAA000441.3_10_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_10_M,-23.44096277239175,22.01169162050117,MAA000441,FALSE,NA
D20.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,1.6634147565430524,-14.95206618427504,MAA000556,FALSE,NA
D20.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,25.02314178489084,-8.47629542561363,MAA000914,FALSE,NA
D20.MAA000934.3_9_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-14.420714139104273,22.92791253270435,MAA000934,FALSE,NA
D21.B000127.3_38_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,34.563027088426054,17.429436816071792,B000127,FALSE,NA
D21.B001216.3_38_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-6.082475353490494,7.742908046523056,B001216,FALSE,NA
D21.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,2.8150014491612025,-30.88310289513038,B002954,FALSE,NA
D21.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,24.08002490797318,-17.807040768001407,D043526,FALSE,NA
D21.D045058.3_39_F.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_39_F,-16.926010757632387,26.05590022372623,D045058,FALSE,NA
D21.MAA000386.3_11_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-17.119585717956934,24.144998542519733,MAA000386,FALSE,NA
D21.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-9.745001767211756,-31.566480214084304,MAA000439,FALSE,NA
D21.MAA000913.3_9_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-8.259565064034627,12.32173675343986,MAA000913,FALSE,NA
D22.B000127.3_38_F.1.1,Fat,SCAT,NA,NA,"NA",9,F,3_38_F,6.359528792611946,-56.797065777382784,B000127,FALSE,NA
D22.B001216.3_38_F.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-1.7369545695117652,7.113322466856576,B001216,FALSE,NA
D22.B002954.3_56_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,16.942219791745845,-23.02700912404617,B002954,FALSE,NA
D22.D043526.3_39_F.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,36.12438537566466,7.180020908768677,D043526,FALSE,NA
D22.MAA000385.3_10_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,5.373905744863159,-26.6708491473236,MAA000385,FALSE,NA
D22.MAA000388.3_11_M.1.1,Fat,GAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-18.795673544874294,11.958889528121762,MAA000388,FALSE,NA
D22.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-7.85181202569529,-34.81697731665161,MAA000439,FALSE,NA
D22.MAA000510.3_8_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,14.795429518338603,-25.394176431758385,MAA000510,FALSE,NA
D22.MAA000877.3_11_M.1.1,Fat,MAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-7.852632849033943,12.71430768819949,MAA000877,FALSE,NA
D3.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-7.4102103473919625,12.908242441333824,B000127,FALSE,NA
D3.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,25.76844364958837,-0.04071901450257282,D043520,FALSE,NA
D3.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,-12.973731361956721,-34.24616250968492,D045058,FALSE,NA
D3.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,5.691550797942263,-12.810888197323889,D045067,FALSE,NA
D3.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,14.06085654530624,36.97783810532368,MAA000386,FALSE,NA
D3.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-11.38726134816543,-32.38304034166446,MAA000388,FALSE,NA
D3.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_10_M,10.145771346179314,-8.04196980219134,MAA000439,FALSE,NA
D3.MAA000442.3_11_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-14.86955258741059,22.46248634979827,MAA000442,FALSE,NA
D3.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,22.818928235737975,2.507952603294321,MAA000531,FALSE,NA
D3.MAA000556.3_9_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-19.888751800137744,4.330548156073411,MAA000556,FALSE,NA
D3.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,23.335717996051233,-13.801119840058604,MAA000877,FALSE,NA
D3.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,9.0824184572542,-23.380449602769893,MAA000913,FALSE,NA
D3.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,21.289526000586683,-1.0226864846496053,MAA000914,FALSE,NA
D3.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,16.9696246129418,-24.697329159906946,MAA000934,FALSE,NA
D4.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-1.6860962857738915,7.037130545390815,B000127,FALSE,NA
D4.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,9.118675654762638,-10.367371993748378,B002314,FALSE,NA
D4.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,3.0324318758283764,-25.992456880748513,B002955,FALSE,NA
D4.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,34.18749660877218,9.989868238620732,D045064,FALSE,NA
D4.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,27.02192891620384,-6.967871519420512,D045067,FALSE,NA
D4.MAA000385.3_10_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-8.928545006338874,-35.32564693354193,MAA000385,FALSE,NA
D4.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,8.714957688266662,41.090452617902415,MAA000386,FALSE,NA
D4.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-5.53992857085276,-20.013240709710505,MAA000388,FALSE,NA
D4.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_10_M,7.3413688388447405,-17.186995981765083,MAA000439,FALSE,NA
D4.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,15.310069670497597,-7.028661858565411,MAA000531,FALSE,NA
D4.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-14.384039113990028,-35.61089402649335,MAA000554,FALSE,NA
D4.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-2.6547748277367194,-20.680814795570637,MAA000913,FALSE,NA
D4.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,33.10040562683277,7.331342819760658,MAA000914,FALSE,NA
D4.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,7.739131764274541,-14.929421535499994,MAA000934,FALSE,NA
D5.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-4.635854330502229,8.0577790198696,B000127,FALSE,NA
D5.B001216.3_38_F.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,35.07663081317927,14.41828565926031,B001216,FALSE,NA
D5.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,22.574150400419217,-3.5306160660237267,B002314,FALSE,NA
D5.B002707.3_39_F.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,31.41340412456186,3.0774250043400264,B002707,FALSE,NA
D5.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,31.6892704993828,1.1870534685135206,D043520,FALSE,NA
D5.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,23.04499880777615,-11.06354982906544,D045067,FALSE,NA
D5.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,11.640972906325151,23.671829168899883,MAA000386,FALSE,NA
D5.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-1.9592297278167368,-29.789818638607397,MAA000388,FALSE,NA
D5.MAA000439.3_10_M.1.1,Fat,GAT,NA,NA,"NA",9,M,3_10_M,9.622298807118202,-55.96209270973524,MAA000439,FALSE,NA
D5.MAA000442.3_11_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-23.58032117395495,17.909979223785246,MAA000442,FALSE,NA
D5.MAA000510.3_8_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_8_M,-41.34119287604239,-2.9135201640493986,MAA000510,TRUE,2
D5.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,31.483056557046268,0.4483984969324609,MAA000531,FALSE,NA
D5.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-12.71357467106867,-30.996085055731367,MAA000554,FALSE,NA
D5.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,25.31176469816004,-8.353033305289953,MAA000877,FALSE,NA
D5.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,15.306674143758446,-20.746989666480307,MAA000913,FALSE,NA
D5.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,21.236016158909397,-0.7817698714087014,MAA000914,FALSE,NA
D5.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-2.9027640084376,-18.93481581224193,MAA000934,FALSE,NA
D6.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-4.214530013616648,7.204493906197929,B000127,FALSE,NA
D6.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,3.793961802285512,-12.095283747856989,B002955,FALSE,NA
D6.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,20.4595909327835,-12.602106322538983,D043520,FALSE,NA
D6.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_39_F,-5.360114752033285,-26.574664264463827,D045058,FALSE,NA
D6.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,34.354044723416884,6.006163910647753,D045064,FALSE,NA
D6.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,5.526010414382778,38.76659579046247,MAA000386,FALSE,NA
D6.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-5.2514153095884,-24.45761309048538,MAA000388,FALSE,NA
D6.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-2.7218480551008675,-20.343742768547102,MAA000439,FALSE,NA
D6.MAA000510.3_8_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_8_M,-18.507807326486983,-10.06959407544197,MAA000510,FALSE,NA
D6.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,7.641897761069968,-8.117190985888195,MAA000554,FALSE,NA
D6.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,17.743681206065126,-6.077174436509417,MAA000877,FALSE,NA
D6.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-7.319659471427132,-26.75296018344122,MAA000913,FALSE,NA
D6.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,24.178327332044955,-3.6028791762508523,MAA000914,FALSE,NA
D6.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,4.028971881463866,-24.16231728015927,MAA000934,FALSE,NA
D7.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,17.58233309925464,19.412934367268306,B000127,FALSE,NA
D7.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,32.25344931939164,4.606102234356222,B002314,FALSE,NA
D7.B002954.3_56_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,0.7237069077660363,23.270552199444722,B002954,FALSE,NA
D7.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,-0.0356418645122621,-29.345175356076254,B002955,FALSE,NA
D7.D043526.3_39_F.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,F,3_39_F,-10.831899954474103,-8.813763628577965,D043526,FALSE,NA
D7.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,17.928125044422835,-13.627521936858088,D045058,FALSE,NA
D7.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,33.99057968615913,1.9920506388232524,D045064,FALSE,NA
D7.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,10.27712487272725,-23.165169745762284,D045067,FALSE,NA
D7.MAA000385.3_10_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_10_M,19.382807527815743,-3.956441519081286,MAA000385,FALSE,NA
D7.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_11_M,9.141490644578463,12.779851554236553,MAA000386,FALSE,NA
D7.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-14.792932647590492,-36.69761727685906,MAA000388,FALSE,NA
D7.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-8.426827388719278,-33.67648235778,MAA000439,FALSE,NA
D7.MAA000442.3_11_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_11_M,-23.7829727291624,-22.663795223594317,MAA000442,FALSE,NA
D7.MAA000510.3_8_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_8_M,-19.27694896837155,-7.039626766946952,MAA000510,FALSE,NA
D7.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,27.432104480934168,-4.512161079133637,MAA000554,FALSE,NA
D7.MAA000556.3_9_M.1.1,Fat,BAT,T cell,CL:0000084,NA,5,M,3_9_M,-27.864772545040168,-0.9021177002959755,MAA000556,TRUE,2
D7.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,23.168724433956875,-8.582030660458367,MAA000877,FALSE,NA
D7.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,27.711813257440014,5.097102832418623,MAA000914,FALSE,NA
D7.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,36.068002614158345,-0.7848243778205397,MAA000934,FALSE,NA
D8.B000127.3_38_F.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,F,3_38_F,-0.5745189153963819,-1.2307429742581097,B000127,FALSE,NA
D8.B002954.3_56_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,-2.2433489143611163,27.837302858774112,B002954,FALSE,NA
