"","plate.barcode","annotation","cell_ontology_id"
"K18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O7.B000825.3_38_F.1.1","B000825","macrophage","CL:0000235"
"P14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O13.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C2.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O14.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P19.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E15.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"F21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"L21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N9.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"P20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"B1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"C4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"G1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"H5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"I8.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"J12.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"K17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"M1.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"N10.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"D11.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"E17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"O17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129"
"A2.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B4.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"L1.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"A3.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B5.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C7.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D9.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E11.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F13.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"G15.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D8.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E10.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F12.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"G14.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"H16.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"I18.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"H17.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"A4.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B6.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C8.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D10.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E12.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F14.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"G16.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"H18.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"L3.B000826.3_39_F.1.1","B000826","macrophage","CL:0000235"
"L2.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"G17.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"K1.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"L4.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"A6.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B8.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C10.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"A5.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B7.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C9.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D11.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E13.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F15.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D12.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"A7.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C11.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D13.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E15.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E14.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F17.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"G19.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F16.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"G18.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"L5.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"J1.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B10.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C12.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D14.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E16.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F18.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"G20.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"J2.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"K4.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"K3.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"A8.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"J3.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"K5.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B12.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C14.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D16.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B11.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C13.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D15.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E17.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F19.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E18.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"A11.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"B13.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"C15.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D17.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"H1.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"F20.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"I3.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"J5.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"K7.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"I2.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"J4.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"D18.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
"E20.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129"
