cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
B8.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-17.977835031604286,15.497018686306031,MAA000932,FALSE,NA
B8.MAA001854.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-13.576550559462126,26.24556781272306,MAA001854,FALSE,NA
B8.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,13.782775391333109,10.390287149436663,MAA001894,TRUE,2
B8.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,F,3_38_F,3.828213681979254,22.155042859216767,MAA001895,FALSE,NA
B9.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,F,3_39_F,0.9470329902208083,-1.2263146913318015,B003277,FALSE,NA
B9.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-15.745890118456883,20.86635728231235,B003290,FALSE,NA
B9.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,20.71779473227399,15.110970021734914,MAA000560,TRUE,3
B9.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.442957500352653,-13.759845939766025,MAA000578,FALSE,NA
B9.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,14.497499211425554,12.267367534229486,MAA000615,TRUE,1
B9.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.839056330970383,-6.484983606042135,MAA000923,FALSE,NA
B9.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,13.247834270236751,7.87634366066491,MAA000926,TRUE,2
B9.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-10.648094156839568,-6.666807373062221,MAA000930,FALSE,NA
B9.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-23.194677590706757,16.29928343008731,MAA000932,FALSE,NA
B9.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-12.263439449804633,-22.610161222337627,MAA000935,FALSE,NA
B9.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,8.093725761485837,6.281077345811893,MAA000944,TRUE,2
B9.MAA001845.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_39_F,-13.998234593825815,15.711054407657095,MAA001845,FALSE,NA
B9.MAA001854.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,F,3_38_F,8.17453210273016,-3.565922664013633,MAA001854,FALSE,NA
B9.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,17.671624309614497,12.438903517207375,MAA001894,TRUE,1
C1.B000404.3_56_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_56_F,13.592647001026368,-16.41513869861888,B000404,FALSE,NA
C1.B003277.3_39_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-6.749725834101059,2.3082633683731935,B003277,FALSE,NA
C1.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_38_F,7.74075196685688,-3.222402270307423,B003290,FALSE,NA
C1.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-13.19245755372985,-14.600531819380793,MAA000560,FALSE,NA
C1.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,12.261744301994023,8.825322461083738,MAA000563,TRUE,1
C1.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-7.417482156768877,-16.029109149199144,MAA000564,FALSE,NA
C1.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_10_M,22.0843377721892,14.625742398798986,MAA000578,TRUE,5
C1.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,0.16092001794233354,2.0662811124811364,MAA000638,FALSE,NA
C1.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,13.469520282046863,9.296626748859595,MAA000926,TRUE,2
C1.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-14.277872817676338,-0.7074504340982806,MAA000930,FALSE,NA
C1.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-20.859056068877635,15.38025721833108,MAA000932,FALSE,NA
C1.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,42.1246598508297,2.524251641519332,MAA000940,FALSE,NA
C1.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-1.9463556098631256,-10.819497343699688,MAA000941,FALSE,NA
C1.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,7.62987935616309,3.074792371151331,MAA000942,TRUE,2
C1.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,16.63330033496879,12.96220909904417,MAA001894,TRUE,1
C1.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,F,3_38_F,3.073947176226557,21.217864546814145,MAA001895,FALSE,NA
C10.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-17.00241980829745,24.69761626166792,B003275,FALSE,NA
C10.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-24.237809609858292,8.093885104795744,B003290,FALSE,NA
C10.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-10.727161233434101,2.300306947975022,MAA000581,FALSE,NA
C10.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,21.81120981517446,-17.26643603246008,MAA000615,FALSE,NA
C10.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-17.76355190140484,-9.899505887398169,MAA000925,FALSE,NA
C10.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-0.018712767583196434,-28.474974347677854,MAA000926,FALSE,NA
C10.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-16.298097395614636,-18.02566485487066,MAA000935,FALSE,NA
C10.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-12.71555144775841,-21.854116163236366,MAA000944,FALSE,NA
C10.MAA001845.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,F,3_39_F,-12.899465563771042,14.980933859879519,MAA001845,FALSE,NA
C11.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,F,3_38_F,19.635258003911055,-17.088487250004643,B003275,FALSE,NA
C11.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_10_M,-5.054178478608148,36.204161888948214,MAA000553,FALSE,NA
C11.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.688399845934647,-1.0366330049684604,MAA000560,FALSE,NA
C11.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_9_M,-24.56982797979168,7.6608307010329995,MAA000638,FALSE,NA
C11.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-4.322983036325231,-29.634685856089064,MAA000926,FALSE,NA
C11.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_11_M,-9.281349523076896,32.01162282164728,MAA000932,FALSE,NA
C11.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,F,3_39_F,18.06732195129838,-4.303452736312634,MAA001894,FALSE,NA
C12.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,F,3_38_F,8.145960229857788,-3.5365837911136877,B003275,FALSE,NA
C12.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-22.651476729133282,11.787896810572612,B003290,FALSE,NA
C12.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_10_M,-16.000815862745583,26.947213708522437,MAA000553,FALSE,NA
C12.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,21.613725693584602,19.090393068848712,MAA000560,TRUE,3
C12.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,inhibitory neurons,9,M,3_10_M,42.32904185413719,2.6898472502564625,MAA000561,FALSE,NA
C12.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-24.53381206901695,7.7062714857547165,MAA000581,FALSE,NA
C12.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-18.200507789233807,-4.550890904159673,MAA000615,FALSE,NA
C12.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_9_M,-21.906488122282603,13.078110019600022,MAA000641,FALSE,NA
C12.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.669197454414322,-22.22722622604372,MAA000923,FALSE,NA
C12.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.980090225499351,-22.953533355561316,MAA000926,FALSE,NA
C12.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,18.43017525719449,16.4182137094941,MAA000942,TRUE,1
C12.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.903653274174998,0.32426002223340494,MAA000944,FALSE,NA
C12.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,F,3_38_F,-16.508367315785218,15.6550767194989,MAA001895,FALSE,NA
C13.B000621.3_56_F.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_56_F,19.45791775995321,15.430764500043466,B000621,TRUE,3
C13.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-17.618548293198394,20.701076978681023,B003275,FALSE,NA
C13.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,5,F,3_38_F,-7.777935321177408,32.04237690258514,B003290,FALSE,NA
C13.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-9.634548604169112,-10.997299659641865,MAA000560,FALSE,NA
C13.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-13.472522580826874,-17.05204715663628,MAA000563,FALSE,NA
C13.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,4.329904848223376,-24.53426900526276,MAA000564,FALSE,NA
C13.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-22.973720717124163,14.901946508846954,MAA000581,FALSE,NA
C13.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,18.570760385639073,-3.5601683162832702,MAA000615,FALSE,NA
C13.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,27.771971786509805,-2.1541817584865477,MAA000638,FALSE,NA
C13.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-9.130911003898813,-23.851212502842706,MAA000923,FALSE,NA
C13.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-20.332487520845977,22.125753229088907,MAA000926,FALSE,NA
C13.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,13.262718000229096,9.218859639047317,MAA000935,TRUE,1
C13.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-7.873682265483818,-10.396530393418667,MAA000942,FALSE,NA
C13.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-10.07582049357631,-2.7429423396282586,MAA000944,FALSE,NA
C13.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,17.687270383701602,12.148457858139036,MAA001894,TRUE,1
C14.B000621.3_56_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-17.58913653194592,-6.799617993872161,B000621,FALSE,NA
C14.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-20.303654229757864,15.528750515065829,B003275,FALSE,NA
C14.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-17.703029319438528,-12.968394221633908,MAA000560,FALSE,NA
C14.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,18.904131173130537,17.323887788524747,MAA000563,TRUE,3
C14.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,17.13301648541996,-6.373422467282475,MAA000615,FALSE,NA
C14.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-19.880800017053023,20.541395367502957,MAA000926,FALSE,NA
C14.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-16.17376317417862,-14.651512062364812,MAA001894,FALSE,NA
C15.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-22.845646254511205,11.429264687292303,B003275,FALSE,NA
C15.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,F,3_38_F,-18.968903470734304,17.56652908713957,B003290,FALSE,NA
C15.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-17.05401332777985,-10.726261270709333,MAA000564,FALSE,NA
C15.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,30.76428480459787,-7.371056056495849,MAA000581,FALSE,NA
C15.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,-0.6981468821439366,2.3757504220435384,MAA000638,FALSE,NA
C15.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_9_M,-23.472508920580182,10.853809067612069,MAA000641,FALSE,NA
C15.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,M,3_9_M,7.054964261367203,24.243992337041337,MAA000926,FALSE,NA
C15.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_8_M,-4.662331445835623,36.427580179351835,MAA000935,FALSE,NA
C15.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-8.962449387662964,-19.32737874410973,MAA000942,FALSE,NA
C15.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,0.20563462969310997,-30.164169216008517,MAA000944,FALSE,NA
C15.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,F,3_38_F,-16.366465632717098,16.228575067665858,MAA001895,FALSE,NA
C16.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,F,3_38_F,-10.911942817577788,21.9942935151487,B003275,FALSE,NA
C16.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,24.10575076526869,20.12817569800584,MAA000560,TRUE,3
C16.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-16.200679413405332,21.860797804926293,MAA000581,FALSE,NA
C16.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-14.93099406565559,25.06942299120303,MAA000926,FALSE,NA
C16.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-20.036538865163866,-10.670946862462188,MAA000935,FALSE,NA
C16.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,44.25290277021138,2.4739386021004535,MAA000942,FALSE,NA
C16.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-13.432252134645585,27.529002215736696,MAA000944,FALSE,NA
C16.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_9_M,-9.079409316026075,30.537806023918495,MAA000947,FALSE,NA
C16.MAA001853.3_38_F.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,F,3_38_F,31.182062083583187,-7.194828752707531,MAA001853,FALSE,NA
C16.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,F,3_38_F,6.709747075409523,27.06075774755582,MAA001895,FALSE,NA
C17.B003275.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,F,3_38_F,18.530752738223427,-3.330879534759395,B003275,FALSE,NA
C17.B003290.3_38_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_38_F,-7.805343143503174,-21.276466320307456,B003290,FALSE,NA
C17.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,M,3_10_M,6.36772302671709,23.264073417255748,MAA000561,FALSE,NA
C17.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,brain pericyte,CL:2000043,NA,8,M,3_10_M,6.886690709964396,23.612024987052123,MAA000581,FALSE,NA
C17.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-6.0499227730765375,1.8197174815773272,MAA000638,FALSE,NA
C17.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,13.386609189866334,-16.173014783173862,MAA000641,FALSE,NA
C17.MAA000924.3_8_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_8_M,1.6181605813333324,0.4487562256409945,MAA000924,FALSE,NA
C17.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-10.943635542887236,-12.124076305666588,MAA000925,FALSE,NA
C17.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-2.1211828879082764,-22.760397269561228,MAA000926,FALSE,NA
C17.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-15.696200898083104,25.926079250238253,MAA000932,FALSE,NA
C17.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-15.668259619675913,-12.33144761858185,MAA000940,FALSE,NA
C17.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-15.683857839559037,-0.60717540094335,MAA000942,FALSE,NA
C17.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,14.630049933528507,9.41205340414251,MAA000944,TRUE,1
C18.B000621.3_56_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-5.266655553157064,-17.124805699894992,B000621,FALSE,NA
C18.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-8.122890158769897,1.0205345182706762,MAA000560,FALSE,NA
C18.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,29.710883865744997,0.026022798270432558,MAA000561,FALSE,NA
C18.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-11.722347697277582,-5.891131981103276,MAA000564,FALSE,NA
C18.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-22.094047322296127,12.773322911440479,MAA000581,FALSE,NA
C18.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-10.378848648601732,-6.539972738270973,MAA000925,FALSE,NA
C18.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,M,3_9_M,-11.461883151579023,23.432795478666335,MAA000926,FALSE,NA
C18.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,1.922478996938479,-22.781319061271663,MAA000930,FALSE,NA
C18.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,1.1398847925173694,-25.882689953766544,MAA000940,FALSE,NA
C18.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_8_M,-8.36796775772485,14.689086224158052,MAA000941,FALSE,NA
C18.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,45.348121430459344,2.083233296220714,MAA000942,FALSE,NA
C18.MAA000944.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,7.788952130643848,-29.455338511261655,MAA000944,FALSE,NA
C18.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,20.261421864033537,-18.852470108361384,MAA000947,FALSE,NA
C18.MAA001895.3_38_F.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,F,3_38_F,3.5628832775041905,23.350271946649816,MAA001895,FALSE,NA
C19.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_56_F,17.3516999791227,13.680124700079386,B003728,TRUE,1
C19.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,20.761475219067375,18.807869127238494,MAA000553,TRUE,3
C19.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.726395223343449,-3.998588667672937,MAA000560,FALSE,NA
C19.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,M,3_10_M,6.6572116670480606,25.75156694325749,MAA000561,FALSE,NA
C19.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,15.902599655921682,-16.041570840704242,MAA000564,FALSE,NA
C19.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-21.48759773542668,14.247542450086845,MAA000581,FALSE,NA
C19.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-6.873470067679711,-9.138935160109455,MAA000930,FALSE,NA
C19.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_11_M,18.838467774482872,-16.949301800779548,MAA000932,FALSE,NA
