"","plate.barcode","annotation","cell_ontology_id"
"P2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"H21.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"K21.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M10.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"N20.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"P3.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"I1.MAA000508.3_9_M.1.1","MAA000508","myeloid cell","CL:0000763"
"K22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M11.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"N21.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"I2.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"L2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M12.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"O1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P5.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"I3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M13.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"O2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C13.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D17.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"F1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A5.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B11.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C14.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D18.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"F2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G6.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"H8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I9.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K17.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M1.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"N5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J14.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B12.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H9.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I11.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K20.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"K18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N6.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A6.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I12.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J16.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"K22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M4.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B13.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F4.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L1.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"M5.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"N9.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A9.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C18.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D22.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"F7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C17.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G9.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H11.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"I13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J17.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G11.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H12.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L3.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"I14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M6.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"N10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E3.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"F9.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G12.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"H14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N11.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"M8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A11.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B17.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F10.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G13.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"H15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I17.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"J21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M9.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"A14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A12.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B18.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C21.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"E4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F12.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E5.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"F11.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I18.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"J22.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"L6.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"H17.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A18.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L7.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"M11.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A19.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B22.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E10.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"F14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G17.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"H19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"M12.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"L9.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"M13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F15.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A20.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E11.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"A21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A22.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C2.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"E14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F17.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G20.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E12.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F16.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J2.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"K6.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"H22.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B1.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C4.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D9.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"E15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G21.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"I1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J4.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K8.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"J3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L12.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M17.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I2.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"J5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K9.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"L14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B2.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"C5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C6.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"M21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C7.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D12.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D11.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"E18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E17.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"F20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H1.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"I3.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"J6.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K11.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"L16.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B6.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C8.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E19.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H3.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"I4.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I5.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"J8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K12.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"L17.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"M22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C9.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D14.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"E20.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"G2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"H4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"I6.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J9.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"K14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L19.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"L18.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"N2.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"N1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B7.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"H5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I7.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"J10.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"K15.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"L21.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"N3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"A2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C10.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"D15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G3.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"B9.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"L22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N4.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"C11.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"D16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"E22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"G4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"H6.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"I8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"J11.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"K16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P12.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O10.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O11.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P14.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"P13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O12.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"P16.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"O13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P17.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"P18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O14.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"O15.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"P19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N13.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N14.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O17.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"P21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N15.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O18.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"N16.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N17.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"O20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O21.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N18.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N19.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O22.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N20.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N21.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"P2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"N22.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"P3.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"O1.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P4.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O2.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P5.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"O3.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P6.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"O4.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"P7.MAA000559.3_8_M.1.1","MAA000559","T cell","CL:0000084"
"O5.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"P8.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"O6.MAA000559.3_8_M.1.1","MAA000559","myeloid cell","CL:0000763"
"P9.MAA000559.3_8_M.1.1","MAA000559","B cell","CL:0000236"
"B15.MAA000776.3_10_M.1.1","MAA000776","T cell","CL:0000084"
"C22.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"E9.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"F21.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"I4.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"K8.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"M6.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"N22.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"A9.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"P14.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"B16.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"D1.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"E11.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"F22.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"I5.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"K11.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"A12.MAA000776.3_10_M.1.1","MAA000776","T cell","CL:0000084"
"M8.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"B17.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"O1.MAA000776.3_10_M.1.1","MAA000776","T cell","CL:0000084"
"D2.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"E15.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"P15.MAA000776.3_10_M.1.1","MAA000776","T cell","CL:0000084"
"G1.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
"B18.MAA000776.3_10_M.1.1","MAA000776","B cell","CL:0000236"
