"","plate.barcode","annotation","cell_ontology_id"
"C17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F22.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"H11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C18.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A8.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E9.MAA001867.3_39_F.1.1","MAA001867","8","8"
"G2.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"H16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"G1.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"H14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I21.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C21.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"G3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"G4.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"H18.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"G5.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"H19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E13.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"G6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H20.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"J4.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A12.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B18.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"D2.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"E14.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"H21.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"J5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A14.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"A13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"G8.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A15.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"D4.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"B21.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E18.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"G10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D6.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"E21.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"G11.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"G12.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I1.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"J7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J8.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A18.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"C1.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"D7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E22.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"G13.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"I3.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"J9.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"D10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"G16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I4.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C2.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"G17.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"I5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J11.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"A21.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"G21.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J12.MAA001867.3_39_F.1.1","MAA001867","8","8"
"B1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C4.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"D12.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D14.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"F4.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I8.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C5.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"B3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I9.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"B4.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"C8.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"D17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H3.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"I11.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"B5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H4.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"I12.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H5.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"I13.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"J19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"D22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L7.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"M14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P3.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"J21.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"L8.MAA001867.3_39_F.1.1","MAA001867","8","8"
"M15.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O2.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"P4.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"M17.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"O3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J22.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"L9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L10.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"M18.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O4.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"K3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M21.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"K2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L12.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K5.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"L14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M22.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"O7.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"P9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P8.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N1.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"O8.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P10.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"K7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L17.MAA001867.3_39_F.1.1","MAA001867","8","8"
"O9.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"P11.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"O10.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"P12.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L18.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K11.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"L20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N4.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L21.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"N6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O12.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"P14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K15.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P15.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N7.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"K16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N8.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"O14.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"P16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O15.MAA001867.3_39_F.1.1","MAA001867","8","8"
"P17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K18.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K19.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"M3.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"N11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P18.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"K20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M4.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P19.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"P20.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"K21.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"M5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N14.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"O18.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
"J14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"K22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N15.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P21.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O21.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O20.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J17.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"N18.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"O22.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"J18.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"L5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"M11.MAA001867.3_39_F.1.1","MAA001867","8","8"
"N19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"P1.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
