"","plate.barcode","annotation","cell_ontology_id"
"K4.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"E22.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"G4.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"H13.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"I22.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"K5.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"L11.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"L12.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"M18.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"P6.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"M20.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"F1.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"G5.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"H14.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"J1.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"K6.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"M21.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"O5.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"O6.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"P8.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"H16.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"J2.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"K7.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"L14.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"M22.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"O7.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"P9.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"F2.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"G7.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"L15.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"N1.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"P10.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"F3.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"G8.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"H17.MAA001869.3_38_F.1.1","MAA001869","enterocyte of epithelium of large intestine","CL:0002071"
"J3.MAA001869.3_38_F.1.1","MAA001869","epithelial cell of large intestine","CL:0002253"
"K8.MAA001869.3_38_F.1.1","MAA001869","large intestine goblet cell","CL:1000320"
"F11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"I1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"C18.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E4.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C20.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E5.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"F12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"A14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"A15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B18.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C21.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"E6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"G19.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B19.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C22.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"E7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"G20.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"A18.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B21.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"A17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B20.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"D1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"G22.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A20.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B22.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E9.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"E10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"F16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"H1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H2.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"A21.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D4.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F18.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A22.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"C2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F21.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"H4.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"E13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"F22.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B2.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"C4.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"D7.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"E14.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B4.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"G2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H7.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"E16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"A2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"E20.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"G5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A4.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"C10.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"D13.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"F3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"H12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"D17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"F4.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"A7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"D20.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"C14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"D22.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"F6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A11.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"B13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"B14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"C16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"C15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"E1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H18.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"E2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"A12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"B15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"C17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"E3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"F9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"G15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"G14.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H20.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"H22.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"L15.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"M22.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"O3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"I3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"L18.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"K12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"L16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"N1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O4.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"N2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"I5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"L19.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"N3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P11.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"P10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"L20.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"N4.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"I6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P13.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"I7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"L21.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"N5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"I8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K19.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"M1.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"K17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"L22.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"N6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"N7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"K20.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"N8.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"I11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J18.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"K21.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"M3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"N9.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"P19.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"N10.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"P20.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"I12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J19.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"K22.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"I14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"J21.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"I13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"J20.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"L1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"M5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"N11.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"P21.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"M6.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"I16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"J22.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"N12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"O17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"L3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"I18.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"K1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"L4.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"M8.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"M7.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"N14.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"O19.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"N13.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"O18.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"I19.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K2.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"L5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"M9.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"N15.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"O20.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"N16.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"O22.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"I22.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"L7.MAA001871.3_39_F.1.1","MAA001871","large intestine goblet cell","CL:1000320"
"J2.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"L8.MAA001871.3_39_F.1.1","MAA001871","Brush cell of epithelium proper of large intestine","CL:0002203"
"M12.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"N17.MAA001871.3_39_F.1.1","MAA001871","enterocyte of epithelium of large intestine","CL:0002071"
"P1.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"K5.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
"J3.MAA001871.3_39_F.1.1","MAA001871","epithelial cell of large intestine","CL:0002253"
