cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
H6.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,8.934391209375713,-5.48108135024336,D041904
H6.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,16.35304133947471,8.107950694948912,D041911
H7.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,6.8357091335264455,-26.61269998944956,B002777
H7.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_38_F,26.301121139576896,6.872093941312189,B002780
H7.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,4.5015985276741235,6.933890030107722,D041894
H7.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-35.225404200787366,-5.768014795927588,D041904
H7.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-20.5142424782621,7.197985638998467,D041911
H8.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,filiform differentiated keratinocytes,7,M,3_9_M,-28.542502037410664,16.261488939992798,D041894
H8.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,38.71701564916576,9.420365658620383,D041904
H8.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-19.944045230492613,15.14974148015196,D041911
H9.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,15.52409882954023,7.383182975111526,D041894
H9.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_8_M,36.32963225732296,9.981759159300095,D041911
I1.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,34.464067786811206,-1.0670756360675089,B002777
I1.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,15.438253983494187,-9.25853868665884,B002780
I1.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,5.654866187994234,12.16769698351353,D041894
I1.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,3.1500402601781365,-19.958787100202258,D041904
I1.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-5.609271719188579,20.07446928293348,D041911
I10.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,32.86241689942119,3.1155497244568595,B002777
I10.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-18.046118408323597,11.127804548788648,D041894
I10.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,9.816715721117301,12.738661678801805,D041911
I11.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,F,3_38_F,3.6521171127563417,-3.2654382226115155,B002780
I11.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,14.568197506058517,6.663592990485689,D041894
I11.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,9.271408885558724,-9.637275819269977,D041904
I11.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,4.824314060103948,2.0998652111301976,D041911
I12.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-13.691155838468287,7.164853396232547,B002777
I12.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_38_F,-23.789269073647546,2.9619011293285853,B002780
I12.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_9_M,-11.824508245601253,-11.918869679723175,D041894
I12.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-20.776083406185922,13.329188515704418,D041904
I12.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-20.74975973507649,17.215704512918713,D041911
I13.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,1.3085649199234175,6.2972702361058515,B002777
I13.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,0.8997063424734969,12.102201358404168,D041894
I13.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-33.4225893316997,-4.1734468333479375,D041904
I14.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-17.140132140231625,19.23621352485904,B002777
I14.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-29.917161217953453,-1.3712544281085048,D041894
I14.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-25.009587121397615,15.579310393559181,D041904
I14.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,8.842571920522465,6.7704079921548,D041911
I15.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-12.868851149019147,6.564725277597033,B002777
I15.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,14.08177607718509,12.718553531625417,D041894
I15.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_10_M,-4.187576806928925,21.334920995743055,D041904
I15.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_8_M,-22.0532361058461,1.538726385411187,D041911
I16.B002780.3_38_F.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,F,3_38_F,-34.32285536247324,-3.8700316560382224,B002780
I16.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_9_M,-2.8679659594566176,21.04725372286421,D041894
I16.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-13.394097553966706,15.799738701263413,D041904
I16.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-19.062233622015718,12.501699274376053,D041911
I17.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-30.015718952006285,-1.0941522880088128,D041894
I17.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-11.303355068755568,-11.37519118656608,D041904
I17.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,10.6420835035687,11.350026248134387,D041911
I18.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,-0.8010340717618427,9.473798965266804,B002777
I18.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_9_M,-11.731340247911259,-7.931930788981935,D041894
I18.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-30.98607740406844,-3.323620883286343,D041904
I18.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-21.023065427012714,15.145951531688134,D041911
I19.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-9.755582062170745,4.100929118496205,B002777
I19.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,F,3_38_F,-11.634765648848822,-6.829456267006839,B002780
I19.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_9_M,-3.234796951864453,20.772599604196596,D041894
I19.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_10_M,-3.063446384695998,19.9447184372327,D041904
I19.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-18.21540473464733,-21.007028998012107,D041911
I2.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,28.436590814826953,4.950506815754003,B002777
I2.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,15.850397097171411,-8.590118542491448,B002780
I2.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,36.70685820069471,11.736830679910911,D041894
I2.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-7.345343474233509,-8.686170253880695,D041904
I2.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,1.1023034581532336,-25.13237255285504,D041911
I20.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,11.627266662894515,-9.657871095654441,B002777
I20.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,F,3_38_F,-13.066433978584437,-13.531573016420744,B002780
I20.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,filiform differentiated keratinocytes,7,M,3_9_M,-28.547938992414934,16.25029024728095,D041894
I20.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-31.909462346330855,-4.378356775724376,D041904
I20.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-1.2655985790818498,19.798007245687828,D041911
I21.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,8.335192649037955,-12.647258782523364,B002777
I21.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,33.10270863916376,9.585179631168213,D041894
I21.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-9.64442275881097,-18.18167928317935,D041904
I21.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,1.3841160092249498,19.48296987701971,D041911
I22.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,-1.2229350462594217,8.001136167031143,B002777
I22.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-16.946589200388775,10.868773082420168,D041894
I22.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-7.136195890485705,15.536847560243485,D041904
I22.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-16.744029030757382,-9.262589368032062,D041911
I3.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,1.1150401192971193,-23.98586152556232,B002777
I3.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_38_F,33.555361923311416,9.127623640295939,B002780
I3.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,-5.470882072931032,-23.610172188263405,D041894
I3.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,2.9075573566794435,7.747871353666458,D041904
I3.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,16.327962185581057,-5.391861046483274,D041911
I4.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,36.61344244949893,5.27423302703975,B002777
I4.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,-2.862497037902365,-25.801299581623322,D041894
I4.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_10_M,-4.880985174236504,-22.426083939083917,D041904
I4.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,4.248338142495401,-25.669897182678717,D041911
I5.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,31.043230831476546,1.5058671790156617,B002777
I5.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,15.301415903435123,6.5482498407496035,D041894
I5.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,4.3944419990664985,11.221278923338161,D041904
I5.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,2.6907014935039744,13.114839700024678,D041911
I6.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,-1.395642265751463,-21.326739184963806,B002777
I6.B002780.3_38_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_38_F,2.418589814869738,-18.8267878119349,B002780
I6.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_9_M,-4.72209538126772,19.594290965909536,D041894
I6.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,34.28299095643802,7.407389815502244,D041904
I6.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,3.042660704493607,12.948985981722892,D041911
I7.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,9.676435896237342,-6.846671496807934,B002777
I7.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_38_F,-8.669138132321233,3.062898994520131,B002780
I7.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,5.887255681513849,13.161163055280003,D041894
I7.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,33.563993851019184,4.181764771896497,D041904
I7.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,9.205798228033846,2.831758353113805,D041911
I8.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,31.656698385022363,-1.936778958827532,B002777
I8.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,3.4509219581348076,-24.703551668160916,D041894
I8.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,13.031995970726376,10.745941059975465,D041904
I8.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-2.955917077484373,19.819745549589538,D041911
I9.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,29.444660919634273,4.580465496350807,B002777
I9.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,F,3_38_F,3.3508476239617226,-3.5091434364896883,B002780
I9.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,17.167412297666257,9.017672733485094,D041894
I9.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,4.797886872008484,10.802105722346749,D041904
I9.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,7.156284111931997,-23.53944273647224,D041911
J1.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,37.143319588305054,4.180569378134099,B002777
J1.B002780.3_38_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_38_F,-0.4698147865358323,-30.758295765163535,B002780
J1.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,40.06141129182125,9.08092983798293,D041894
J1.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,2.5224363174991944,-18.924661098926467,D041904
J1.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,-0.5797064065848747,-27.99300932231003,D041911
J10.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-5.998648941152335,3.564080871499307,B002777
J10.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,3.7264219258931353,4.663483042672882,B002780
J10.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,36.88171575051883,7.938603252343318,D041894
J10.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,-1.0069503465110974,-30.89590078419011,D041904
J10.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-0.2348600589240223,21.53506226929507,D041911
J11.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,37.01848028334304,-2.7650312598930187,B002777
J11.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,2.4130652618193995,12.7205713368159,D041894
J11.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,35.13660130793376,7.532134025945502,D041904
J11.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-11.350520967556603,-9.327383236409162,D041911
J12.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,F,3_39_F,-11.319925693830188,-14.544704838590684,B002777
J12.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,18.812343466353184,5.969548071597204,B002780
J12.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_9_M,-3.8360021039220733,22.67488610357436,D041894
J12.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-7.734710003046666,-5.662754910403815,D041904
J12.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_8_M,-20.695462118769985,-0.35991993683306944,D041911
J13.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,14.403833127356672,-10.678141602266189,B002780
J13.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-32.52255003082027,-1.3935959433513894,D041894
J13.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,filiform differentiated keratinocytes,7,M,3_10_M,-31.006591034758937,14.11205045640209,D041904
J13.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_8_M,-37.87183115317349,-6.29603348668988,D041911
J14.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-7.317706672427432,5.21857474258598,B002777
J14.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-14.82764452779822,20.303368122831156,D041894
J14.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-30.952574762073663,-1.7340049698772675,D041904
J14.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-11.490799382637867,-4.501182394100396,D041911
J15.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,9.310426412097753,-6.2997942546395524,B002777
J15.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_9_M,-3.6136789920541608,18.316081356882886,D041894
J15.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-11.547300904097083,-19.58301646227281,D041904
J15.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-20.537143797024527,10.130414017469487,D041911
J16.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,20.189386316307985,0.40696523363928877,B002780
J16.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_9_M,-14.275238093198725,-13.521247721478819,D041894
J16.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-38.31444824941044,-6.6632246559806365,D041904
J16.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,5.964145106752488,-0.5683312784799633,D041911
J17.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,0.47183015565165903,-32.431949273273645,B002777
J17.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,10.94428162393087,6.222646060992195,D041894
J17.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-9.214814225252539,-6.450800973805335,D041904
J17.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-2.656460000488887,1.1232623476188035,D041911
J18.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-12.369873252072935,6.05949180387832,B002777
J18.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-16.687064965667748,-9.094395411927017,D041904
J18.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-22.951848107948983,16.561096937994527,D041911
J19.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,-2.9938587662950784,-21.796149442796082,B002777
J19.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,-1.3485674214556822,-17.907382812860558,D041894
J19.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-15.306604907672892,8.785963198129329,D041904
J19.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,3.5971527879188767,13.19287028457343,D041911
J2.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,5.2705535991478785,-29.83914039773056,B002777
J2.B002780.3_38_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_38_F,2.269779478129473,-31.525816882095928,B002780
J2.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,-2.512594266110956,-26.530757853054496,D041894
J2.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,33.23911366581406,6.698300713209501,D041904
J2.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,2.8260853185971904,-3.7576859227824566,D041911
J20.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,-8.676848263032367,-18.241087932745774,B002777
J20.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-37.05256874086151,-6.442284230784731,D041894
J20.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,filiform differentiated keratinocytes,7,M,3_10_M,-31.277411366636986,14.89198997588406,D041904
J20.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-12.902525596893321,-3.617330071261431,D041911
J21.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-12.796480505778739,6.779705931337281,B002777
J21.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_9_M,-3.7523612766180463,-9.224279174401653,D041894
J21.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,9.219890074685587,-0.8512631358658408,D041904
J21.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-15.885271047501504,-18.600287835985274,D041911
J22.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-26.418124613321044,1.0188461607070851,D041894
J22.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-17.14408657592358,9.94262876104216,D041904
J22.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,8.538446747577119,6.998298346679385,D041911
J3.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,-0.6385165107584719,-32.14602771217995,B002777
J3.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,20.77303790492064,1.8967704569131836,B002780
J3.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,-3.192452025275934,-25.502529841859385,D041894
J3.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,3.7553979049613937,8.28241857980696,D041904
J3.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,8.297555209185871,11.04898150458656,D041911
J4.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,33.37179325655761,4.530544791985666,B002777
J4.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-19.31103751520326,14.301284131689103,D041894
J4.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,20.93383322572822,1.8755224641352637,D041904
J4.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,-10.870212739350732,11.77665447739526,D041911
J5.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,13.407176026507383,-7.453493608622473,B002780
