cell,tSNE_1,tSNE_2,cluster
G19.B000827.3_38_F.1.1,1.9656281528387194,-41.373386186269826,5
G19.B001176.3_56_F.1.1,38.10812365485267,6.282218722607515,0
G19.B001216.3_38_F.1.1,-28.659776808858403,1.8287364419241214,3
G19.B001689.3_38_F.1.1,30.28649832580017,-16.08790901464913,11
G19.B001750.3_38_F.1.1,7.510801708200235,17.061766984106328,2
G19.B002010.3_39_F.1.1,-2.244303673727067,-6.974733493740346,4
G19.B002011.3_38_F.1.1,-10.30534115074197,-6.473011339979744,4
G19.B002309.3_57_F.1.1,8.08222789073887,28.177001074150592,10
G19.B002314.3_56_F.1.1,-15.015054983216647,-23.905387783361324,1
G19.B002427.3_39_F.1.1,-10.096812016947652,-9.612606531573649,4
G19.B002428.3_38_F.1.1,-6.524869154542838,-9.612868528280373,4
G19.B002429.3_38_F.1.1,15.499333176472987,35.74257182792148,15
G19.B002432.3_38_F.1.1,-15.74237347275594,-12.115132057670788,1
G19.B002433.3_38_F.1.1,-20.480488392509436,-20.707320551566735,1
G19.B002435.3_39_F.1.1,-24.293123039985158,-19.44302174678598,24
G19.B002436.3_39_F.1.1,-18.079922582758996,-13.750039445546575,1
G19.B002437.3_39_F.1.1,-0.26546079676151174,22.358254296111387,21
G19.B002438.3_38_F.1.1,-16.910510951284536,-15.02612112695906,1
G19.B002707.3_39_F.1.1,-29.0029417223174,2.178218499410769,3
G19.B002762.3_39_F.1.1,18.82904584863336,-33.162759722725816,13
G19.B002764.3_38_F.1.1,-28.062595979172315,13.332209414393795,27
G19.B002765.3_38_F.1.1,21.901501092305175,-26.605128914635337,13
G19.B002769.3_39_F.1.1,20.812149235693983,-31.17249094811661,13
G19.B002777.3_39_F.1.1,-20.618138258489036,35.26618144311843,7
G19.B003275.3_38_F.1.1,-3.978351517002075,35.54103937758911,25
G19.B003279.3_38_F.1.1,2.2281689540803873,4.152511855311754,21
G19.B003283.3_38_F.1.1,19.4002845716652,-10.414882946301972,6
G19.B003290.3_38_F.1.1,-7.303267607847415,-44.98554121403587,38
G19.B003291.3_39_F.1.1,-16.224449339519115,-41.70239053468301,50
G19.B003292.3_39_F.1.1,32.360067282458296,2.910889786403619,0
G19.D041894.3_9_M.1.1,-21.280435639637673,31.23508742675885,7
G19.D041904.3_10_M.1.1,-20.085301223535485,31.13422124905655,7
G19.D041911.3_8_M.1.1,-21.57387077096055,35.6456456737777,7
G19.D041912.3_8_M.1.1,23.946315940117003,36.608131200315114,15
G19.D041914.3_8_M.1.1,-25.34662145939022,15.423373616850137,27
G19.D042044.3_9_M.1.1,28.30025009851356,-26.843165656993175,40
G19.D042186.3_8_M.1.1,17.65338006018364,-36.86863555986898,13
G19.D042193.3_8_M.1.1,14.048878682683677,15.854118377373762,2
G19.D042253.3_9_M.1.1,-21.69744022450551,14.843520705431242,27
G19.D042467.3_9_M.1.1,17.314533168917663,17.588846945967138,2
G19.D042474.3_8_M.1.1,-10.398491325832556,-19.09047396180065,1
G19.D042475.3_9_M.1.1,3.366734901020956,-5.611977685901583,39
G19.D042479.3_8_M.1.1,10.032051325235182,18.93250165839045,2
G19.D043522.3_39_F.1.1,4.522385336965733,-20.70610864723446,23
G19.D043526.3_39_F.1.1,-20.94813913771649,-27.216804629674694,1
G19.D045139.3_39_F.1.1,8.84079842253966,2.768925003106083,28
G19.D045140.3_38_F.1.1,8.317881252742914,5.2595829938508905,28
G19.MAA000377.3_9_M.1.1,10.648036037118189,-34.405707636075284,5
G19.MAA000385.3_10_M.1.1,-18.191003675776876,-4.125539755130529,31
G19.MAA000386.3_11_M.1.1,-32.94169720426683,-3.804152005648962,3
G19.MAA000398.3_9_M.1.1,-41.45660752507644,0.5829575364524103,3
G19.MAA000424.3_11_M.1.1,-0.6445956101436533,32.00974100101711,25
G19.MAA000427.3_11_M.1.1,16.889437939079972,-17.274576826693945,6
G19.MAA000435.3_10_M.1.1,21.464588881760722,-6.903894712899595,6
G19.MAA000439.3_10_M.1.1,-9.464419081734162,-29.4161945762269,1
G19.MAA000442.3_11_M.1.1,-21.038545811633593,-19.8629277749113,1
G19.MAA000452.3_8_M.1.1,-0.6507320806518246,-16.07105230879222,4
G19.MAA000487.3_10_M.1.1,-25.31311048164845,12.22367441494662,27
G19.MAA000496.3_10_M.1.1,-12.895868333549068,4.089185366751234,14
G19.MAA000510.3_8_M.1.1,-26.837233820641305,-23.547889353818924,24
G19.MAA000526.3_9_M.1.1,7.936405303965092,8.569679759674996,28
G19.MAA000530.3_8_M.1.1,9.18428211758972,2.9678242768036753,28
G19.MAA000549.3_8_M.1.1,19.251491591692087,-19.14235944654584,6
G19.MAA000559.3_8_M.1.1,8.090526069351927,-36.81637602312807,5
G19.MAA000560.3_10_M.1.1,-14.879806618086567,14.212109466600934,9
G19.MAA000561.3_10_M.1.1,-16.932062135146953,14.305595670673332,9
G19.MAA000572.3_8_M.1.1,29.697537616153035,-4.387437540011508,0
G19.MAA000577.3_8_M.1.1,32.591665311388205,28.490834635427568,33
G19.MAA000581.3_10_M.1.1,-19.14446939764202,-5.357649943348381,31
G19.MAA000583.3_9_M.1.1,11.874768660677754,-1.5989231661996797,12
G19.MAA000586.3_8_M.1.1,-21.766131686530972,-8.674069354150726,31
G19.MAA000590.3_9_M.1.1,32.116443596925556,-20.645168653254565,11
G19.MAA000591.3_8_M.1.1,35.0993105992634,3.6287312482750367,0
G19.MAA000594.3_8_M.1.1,1.2282419786368903,6.380135801757124,21
G19.MAA000595.3_9_M.1.1,-6.419222928151686,16.04687489197924,53
G19.MAA000596.3_9_M.1.1,-17.006851369049187,27.17482577848961,8
G19.MAA000600.3_8_M.1.1,-15.94590368933021,24.96825623678884,8
G19.MAA000603.3_10_M.1.1,34.32675726001952,-0.17829301096460762,0
G19.MAA000605.3_10_M.1.1,31.28177209369661,-13.053768679770991,11
G19.MAA000609.3_8_M.1.1,-12.280290775254583,-37.8160300915629,29
G19.MAA000611.3_8_M.1.1,7.915340375078483,-11.863248812720105,17
G19.MAA000612.3_9_M.1.1,6.975217218563135,-9.577477343800323,17
G19.MAA000617.3_10_M.1.1,29.698075356962214,-4.034841933168161,0
G19.MAA000639.3_9_M.1.1,8.70784920770885,4.32112171440106,28
G19.MAA000652.3_10_M.1.1,16.265559345984197,2.889936260934577,18
G19.MAA000779.3_11_M.1.1,-0.006825610435409811,14.286840985553408,2
G19.MAA000839.3_11_M.1.1,7.487287874318488,7.738614634866722,28
G19.MAA000844.3_10_M.1.1,14.44269128629165,12.552161577152697,18
G19.MAA000848.3_10_M.1.1,-4.528490847209665,25.874780274806685,8
G19.MAA000870.3_10_M.1.1,-23.58878902939111,24.872627752455923,16
G19.MAA000871.3_11_M.1.1,12.394145472010145,-15.307581625551515,17
G19.MAA000880.3_11_M.1.1,-16.41838949977046,-42.29454001447804,50
G19.MAA000891.3_10_M.1.1,7.8469791230221375,9.473987677188767,28
G19.MAA000907.3_11_M.1.1,9.407715181160341,-35.274142597383204,5
G19.MAA000908.3_10_M.1.1,-34.25814711447777,-8.071545130353808,3
G19.MAA000909.3_10_M.1.1,-9.046509519434178,10.221320479246774,22
G19.MAA000913.3_9_M.1.1,-26.435352661218683,1.7269854910621913,3
G19.MAA000914.3_9_M.1.1,-11.654677946847963,-26.138718379429726,1
G19.MAA000919.3_10_M.1.1,-40.651544894724616,1.7624564232806486,3
G19.MAA000926.3_9_M.1.1,-12.188198077827083,19.208292161967883,9
G19.MAA000935.3_8_M.1.1,15.681452565235606,30.451360099361253,42
G19.MAA000936.3_9_M.1.1,-2.634056654628312,-1.788431915212118,19
G19.MAA000937.3_8_M.1.1,10.784398377271243,-10.339085769430412,12
G19.MAA000944.3_9_M.1.1,-13.33399722511852,14.82663482932572,9
G19.MAA001539.3_56_F.1.1,-30.991395810338798,23.551000554895815,16
G19.MAA001632.3_56_F.1.1,12.138004434666112,-11.24807635688108,17
G19.MAA001842.3_38_F.1.1,14.499539187671598,7.04638477301078,18
G19.MAA001857.3_38_F.1.1,25.866327009444987,15.586539027214238,30
G19.MAA001862.3_39_F.1.1,34.472188723906996,27.766813019479684,33
G19.MAA001865.3_38_F.1.1,-17.131471425679397,-18.770773866263855,1
G19.MAA001869.3_38_F.1.1,8.131780673653335,-10.137069133194785,17
G19.MAA001871.3_39_F.1.1,-4.758912769493601,8.171533867409355,22
G19.MAA001872.3_39_F.1.1,-34.60638525112659,21.416997738465923,16
G19.MAA001873.3_38_F.1.1,4.966246974742546,-12.347475436033273,17
G19.MAA001875.3_39_F.1.1,11.500198478992575,-1.0392256843007652,12
G19.MAA001884.3_38_F.1.1,7.382069545450847,16.023960360934694,2
G19.MAA001887.3_39_F.1.1,-18.559378188675012,24.702984679900478,8
G2.B000126.3_39_F.1.1,-31.97428271083035,-17.77917294842713,20
G2.B000127.3_38_F.1.1,-24.624468709717785,0.0952941982285702,3
G2.B000167.3_56_F.1.1,5.060797275629432,37.706293242917745,10
G2.B000610.3_56_F.1.1,37.02249567569636,12.922744152869042,26
G2.B000825.3_38_F.1.1,24.95052527338354,-4.427841283037242,0
G2.B000827.3_38_F.1.1,6.804536187296865,-39.213387007136106,5
G2.B000971.3_39_F.1.1,12.526610467620204,12.619625424103472,2
G2.B001176.3_56_F.1.1,27.713526631492098,-9.940359261710862,0
G2.B001689.3_38_F.1.1,29.35148381169375,-11.623043475699642,11
G2.B001750.3_38_F.1.1,12.80822547014209,21.075812366427158,2
G2.B002010.3_39_F.1.1,-33.57513817670161,2.353760122135877,3
G2.B002011.3_38_F.1.1,-27.44338736699695,-10.121838936370798,23
G2.B002314.3_56_F.1.1,-23.868842588173475,-23.010957885662343,24
G2.B002423.3_39_F.1.1,-8.288038346256853,-12.8265043556853,4
G2.B002427.3_39_F.1.1,-2.343211877428187,-9.917542087722552,4
G2.B002428.3_38_F.1.1,-13.058858036273785,-6.880283600058464,4
G2.B002432.3_38_F.1.1,7.662245059328034,31.643068653172758,10
G2.B002433.3_38_F.1.1,7.802775093816282,32.69643243380773,10
G2.B002436.3_39_F.1.1,4.842794989161236,35.96298143469865,10
G2.B002437.3_39_F.1.1,7.266148194049512,32.25704636784759,10
G2.B002438.3_38_F.1.1,8.440827449030968,31.1670826585006,10
G2.B002762.3_39_F.1.1,18.003234031795607,-33.36655069261534,13
G2.B002765.3_38_F.1.1,21.62832689125417,-29.433585054179225,13
G2.B002771.3_39_F.1.1,38.18433710353713,14.510655372623814,26
G2.B002777.3_39_F.1.1,-13.390631966121687,3.819288846114817,14
G2.B002780.3_38_F.1.1,-14.165806674933565,39.42049966784397,7
G2.B002955.3_56_F.1.1,-14.702144621527966,-21.75476795315758,1
G2.B003278.3_38_F.1.1,30.142137741538196,-12.907544199625994,11
G2.B003279.3_38_F.1.1,30.119175286611686,-16.39936311811383,11
G2.B003281.3_39_F.1.1,30.025598521188016,4.47539999910044,0
G2.B003283.3_38_F.1.1,-31.518370342721475,-18.42580147038006,20
G2.B003290.3_38_F.1.1,-0.13806424715771115,32.30644018096295,25
G2.B003291.3_39_F.1.1,-11.500019974806172,-36.740891585598035,29
G2.B003292.3_39_F.1.1,25.55314102835662,-7.693678146320221,0
G2.D041894.3_9_M.1.1,-19.504877346035386,34.45674466918181,7
G2.D041904.3_10_M.1.1,-19.348960509115646,34.55919936739931,7
G2.D041911.3_8_M.1.1,-29.825080171738648,31.218706143238645,7
G2.D041912.3_8_M.1.1,21.84253993862954,23.970834375086266,43
G2.D041914.3_8_M.1.1,33.66280442046828,13.703142331907967,26
G2.D042044.3_9_M.1.1,22.37229525608403,7.349502088994348,47
G2.D042103.3_11_M.1,21.89386949067579,-27.68584052422536,13
G2.D042105.3_11_M.1.1,22.07831758207403,-27.73044127492616,13
G2.D042180.3_10_M.1.1,22.129138003846585,-29.38319146046637,13
G2.D042185.3_9_M.1.1,21.033643711678355,-32.12409403584479,13
G2.D042186.3_8_M.1.1,18.17330717765597,-35.51913531876187,13
G2.D042193.3_8_M.1.1,13.07924269454233,-27.286094453681145,37
G2.D042253.3_9_M.1.1,34.277483323445736,14.246553418368165,26
G2.D042473.3_10_M.1.1,18.894014630273308,-34.57984527667164,13
G2.D042474.3_8_M.1.1,-30.28259808829451,-1.4712046778737318,3
G2.D042475.3_9_M.1.1,22.93872305389154,-28.932057345493412,13
G2.D042479.3_8_M.1.1,19.453617309533644,4.040110402052136,18
G2.D043520.3_39_F.1.1,-12.593047876489063,-25.102463141706373,1
G2.D043522.3_39_F.1.1,7.937485269267717,-21.446246737627536,23
G2.D045058.3_39_F.1.1,-16.991176424533393,-20.597044468494964,1
G2.D045064.3_38_F.1.1,-14.722585314442242,-14.431238881236926,1
G2.D045067.3_38_F.1.1,-24.188342903707614,-22.597818982647492,24
G2.D045140.3_38_F.1.1,20.827527647444704,28.916333884617142,15
G2.MAA000386.3_11_M.1.1,8.652324977187037,1.6638324828576023,28
G2.MAA000388.3_11_M.1.1,-14.27777358716923,-27.731916178872822,1
G2.MAA000399.3_9_M.1.1,-30.86558727672079,2.2139200818875655,3
G2.MAA000400.3_8_M.1.1,-5.710762656054975,-14.108172851139635,4
G2.MAA000409.3_10_M.1.1,11.464219387601752,2.449324132128124,28
G2.MAA000427.3_11_M.1.1,-35.32901070331542,-16.871229003771912,20
G2.MAA000435.3_10_M.1.1,21.092495817964696,-7.964118012731985,6
G2.MAA000439.3_10_M.1.1,-14.604826332022933,-29.509242793778295,1
G2.MAA000442.3_11_M.1.1,-31.478674520662185,-3.9142088865866262,3
G2.MAA000487.3_10_M.1.1,34.17116322242384,15.656532634954685,26
G2.MAA000496.3_10_M.1.1,-8.207201839549194,-18.230392365266457,1
G2.MAA000508.3_9_M.1.1,-2.0072000504261536,-36.92281847101971,5
G2.MAA000510.3_8_M.1.1,8.64775750970941,-30.286503813567123,5
G2.MAA000526.3_9_M.1.1,8.78244174172175,-23.61900274006363,23
G2.MAA000530.3_8_M.1.1,7.126927454025141,-23.569446155127178,23
G2.MAA000531.3_8_M.1.1,-8.91780132819896,-26.076456261554824,1
G2.MAA000549.3_8_M.1.1,-36.57637686270134,-16.983591016826022,20
G2.MAA000554.3_8_M.1.1,-12.176979386872674,-27.053849245234588,1
G2.MAA000556.3_9_M.1.1,-31.47114371526681,3.518790915207075,3
G2.MAA000559.3_8_M.1.1,10.574428827263544,15.153649983938493,2
G2.MAA000560.3_10_M.1.1,-17.723670797906898,10.881958471429664,9
G2.MAA000564.3_10_M.1.1,-12.581409206290921,18.18526605991699,9
G2.MAA000572.3_8_M.1.1,32.20951401758591,-0.34657882109448296,0
G2.MAA000573.3_9_M.1.1,32.8281934739573,-1.3956718286558605,0
G2.MAA000577.3_8_M.1.1,28.60579366384599,27.72673497683435,33
G2.MAA000583.3_9_M.1.1,-25.274339252572048,25.292109133992,16
G2.MAA000586.3_8_M.1.1,-31.791332345140003,-1.0387058885686642,3
G2.MAA000591.3_8_M.1.1,22.959377814896158,-2.720027627217545,0
G2.MAA000592.3_9_M.1.1,25.548769749073315,-5.086098254669516,0
G2.MAA000596.3_9_M.1.1,-14.110291365936249,26.859317276912332,8
G2.MAA000597.3_9_M.1.1,-36.12993856707732,-17.76962917327601,20
G2.MAA000600.3_8_M.1.1,-13.133769518526035,25.670220873207523,8
G2.MAA000603.3_10_M.1.1,33.98841243161994,2.7601191069045794,0
G2.MAA000604.3_10_M.1.1,36.58483496035988,-6.1824717870476915,0
G2.MAA000607.3_9_M.1.1,-18.3012965335171,-36.68936063027091,29
G2.MAA000611.3_8_M.1.1,11.75380490132075,-4.639269979841913,12
G2.MAA000612.3_9_M.1.1,11.865578837948872,-6.700607002332659,12
G2.MAA000617.3_10_M.1.1,37.37447256628396,2.7567037107765473,0
G2.MAA000639.3_9_M.1.1,2.0983889925882355,5.595833005097599,21
G2.MAA000776.3_10_M.1.1,20.050603901791423,12.280293095622847,18
G2.MAA000779.3_11_M.1.1,-2.9074524181466526,4.591963278327214,21
G2.MAA000801.3_11_M.1.1,-15.06330845390634,-1.627984319640787,14
G2.MAA000839.3_11_M.1.1,-19.08303253837442,-10.216784808978698,31
G2.MAA000844.3_10_M.1.1,4.939397398331041,-40.486601087581896,5
G2.MAA000848.3_10_M.1.1,-4.586388148536832,25.609614043162864,8
G2.MAA000870.3_10_M.1.1,-31.115252574340932,17.812098094096353,16
G2.MAA000871.3_11_M.1.1,-5.106543881784578,10.246712492611008,22
G2.MAA000884.3_10_M.1.1,-20.258741420181064,-6.959954993462195,31
G2.MAA000891.3_10_M.1.1,-18.043483862758897,3.005849613183092,14
G2.MAA000907.3_11_M.1.1,24.72857875710741,5.362039361541546,35
G2.MAA000909.3_10_M.1.1,-7.719608207928633,10.648394951067125,22
G2.MAA000913.3_9_M.1.1,-11.853898544960847,-25.064749181334825,1
G2.MAA000914.3_9_M.1.1,-13.337065308599769,-23.409723691383455,1
G2.MAA000917.3_11_M.1.1,-19.405421459773198,-9.45174645821804,31
G2.MAA000919.3_10_M.1.1,-3.488957665832927,-16.56446069542057,4
G2.MAA000920.3_11_M.1.1,-2.0459044720630746,-15.225560146861119,4
G2.MAA000923.3_9_M.1.1,-14.055494832536471,16.752235866757555,9
G2.MAA000926.3_9_M.1.1,-33.663909837787166,10.538445728144422,32
G2.MAA000927.3_9_M.1.1,-37.68950960410704,-18.598371660184817,20
G2.MAA000932.3_11_M.1.1,1.2085156761931215,26.752190644527094,25
G2.MAA000934.3_9_M.1.1,-25.505537416183785,-23.116723374416267,24
G2.MAA000937.3_8_M.1.1,-36.091255226182625,24.67873252262113,16
G2.MAA000942.3_8_M.1.1,15.748563480828158,30.646893869739092,42
G2.MAA000944.3_9_M.1.1,-37.263351019088795,11.89102764684666,32
G2.MAA001454.3_38_F.1.1,19.889510921579326,-28.944685682013247,13
G2.MAA001632.3_56_F.1.1,-3.63973342755292,12.94177691599092,22
G2.MAA001842.3_38_F.1.1,5.869636035426223,17.415795435020538,2
G2.MAA001844.3_38_F.1.1,-3.3920973676553503,24.02288887534215,8
G2.MAA001854.3_38_F.1.1,-16.6847340031607,15.384925187015902,9
G2.MAA001862.3_39_F.1.1,27.205852572550775,15.329284546589383,30
G2.MAA001865.3_38_F.1.1,-16.185735705488387,-18.930365027855693,1
G2.MAA001867.3_39_F.1.1,-15.025151592615963,2.724634281914632,14
G2.MAA001869.3_38_F.1.1,-4.068541966333948,9.360429282823082,22
G2.MAA001871.3_39_F.1.1,12.446190923890981,-6.558998097404326,12
G2.MAA001872.3_39_F.1.1,12.016106019035727,-4.969661732352837,12
G2.MAA001873.3_38_F.1.1,-33.55212385898941,20.056515726716864,16
G2.MAA001875.3_39_F.1.1,14.506396353190638,-1.182684069819557,12
G2.MAA001883.3_39_F.1.1,21.972441512475015,8.771594390745895,47
G2.MAA001884.3_38_F.1.1,16.22538050539585,19.67537949443606,2
G2.MAA001887.3_39_F.1.1,4.417733351971778,7.906185117816954,21
G2.MAA001888.3_39_F.1.1,9.311850408766833,-36.204149433920136,5
G2.MAA001889.3_38_F.1.1,1.3658893929098055,4.107970160972629,21
G2.MAA001892.3_38_F.1.1,-28.464086269786762,-8.046215470197108,23
G2.MAA001894.3_39_F.1.1,-0.4479701706516257,32.19138598647946,25
G2.MAA100040.3_11_M.1.1,44.654987573646444,13.196418563810832,35
G2.MAA100138.3_56_F.1.1,28.803267436693652,-35.01607722822015,52
G20.B000126.3_39_F.1.1,15.528415298379432,-11.672859066365497,6
G20.B000127.3_38_F.1.1,-25.696829771393435,-17.752874316278614,24
G20.B000166.3_56_F.1.1,5.7960088709309465,40.920742436767156,10
G20.B000167.3_56_F.1.1,7.082530770314035,35.94643973506915,10
G20.B000636.3_56_F.1.1,-31.391305198635262,-0.34029007280528023,3
G20.B000825.3_38_F.1.1,28.73624920925523,-11.427787270272637,11
G20.B000826.3_39_F.1.1,30.112089257579694,-14.181197399615215,11
G20.B000827.3_38_F.1.1,1.220463633711272,-39.728386752117785,5
G20.B000971.3_39_F.1.1,-0.46335199140975425,-41.07340902775022,5
G20.B001176.3_56_F.1.1,35.53909280358588,0.9970465670624349,0
G20.B001750.3_38_F.1.1,10.168643479742464,18.446675869021398,2
G20.B002010.3_39_F.1.1,-34.546532580308295,-1.535703904235275,3
G20.B002011.3_38_F.1.1,-7.5623173159823,-8.105648444370756,4
G20.B002309.3_57_F.1.1,6.714141602101939,34.27304136730701,10
G20.B002423.3_39_F.1.1,-35.626248687077634,2.8162677220891514,3
G20.B002427.3_39_F.1.1,-6.903555324798329,-11.379685062595723,4
G20.B002428.3_38_F.1.1,-6.2715610384413765,-6.848466382609681,4
G20.B002429.3_38_F.1.1,-21.424347352741933,-0.04342406212158801,3
G20.B002431.3_39_F.1.1,-22.318537221885705,-0.2030736434309777,3
G20.B002432.3_38_F.1.1,-18.924707274813,-14.332048894706833,1
G20.B002433.3_38_F.1.1,-18.996410203536566,-23.876480435151084,1
G20.B002436.3_39_F.1.1,-21.732062698306194,-20.995612901470032,1
G20.B002438.3_38_F.1.1,-0.2674334749660103,22.38445945407651,21
G20.B002762.3_39_F.1.1,22.536424695740365,-25.793201462342058,13
G20.B002764.3_38_F.1.1,-24.92275485148441,15.242488876009206,27
G20.B002765.3_38_F.1.1,23.23198578506919,-29.68622611239491,13
G20.B002769.3_39_F.1.1,21.28125465521883,-32.258296234831796,13
G20.B002777.3_39_F.1.1,-20.01732180891905,34.95194196571293,7
G20.B002780.3_38_F.1.1,-18.321131139391063,36.141464491311844,7
G20.B002954.3_56_F.1.1,-17.614824346602298,-26.61321503546227,1
G20.B002955.3_56_F.1.1,-33.51916566972243,1.7405457588925575,3
G20.B003278.3_38_F.1.1,33.73605238044927,-13.147030278654762,11
G20.B003279.3_38_F.1.1,-2.576783093623484,1.1351242103747294,19
G20.B003283.3_38_F.1.1,18.163042130443117,-11.123822918599249,6
G20.B003291.3_39_F.1.1,-8.725202773739493,-35.598632626595546,29
G20.B003292.3_39_F.1.1,29.93148314628824,0.8905003865045622,0
G20.D041894.3_9_M.1.1,-20.4496720316811,35.682730229944944,7
G20.D041904.3_10_M.1.1,-23.627607722507328,32.988586639101285,7
G20.D041912.3_8_M.1.1,10.786591703736576,5.628244299255071,28
G20.D041914.3_8_M.1.1,-25.21686364053012,13.796999472860364,27
G20.D042044.3_9_M.1.1,27.653727942374797,-25.954697905675705,40
G20.D042105.3_11_M.1.1,22.43609754049905,-26.361316508908597,13
G20.D042185.3_9_M.1.1,16.466238663062366,-36.75157958170445,13
G20.D042186.3_8_M.1.1,17.024556701809253,-37.75147266007732,13
G20.D042193.3_8_M.1.1,18.060945293191732,6.703744519795434,18
G20.D042253.3_9_M.1.1,-25.369334435332615,11.51746077393673,27
G20.D042467.3_9_M.1.1,17.98721162825772,9.122109326288365,18
G20.D042475.3_9_M.1.1,-15.48391948046635,-23.081041243568233,1
G20.D043520.3_39_F.1.1,-31.62620063015117,-5.86607248053537,3
G20.D043522.3_39_F.1.1,1.1994299146912353,6.547747534168321,21
G20.D043526.3_39_F.1.1,-21.483909849826617,-15.44826199440498,1
G20.D045139.3_39_F.1.1,21.108520765798712,38.95954081132303,15
G20.MAA000398.3_9_M.1.1,-7.684556904415763,-3.2715664840174012,19
G20.MAA000400.3_8_M.1.1,-3.589350012540653,-13.541081654268057,4
G20.MAA000427.3_11_M.1.1,21.91045947367328,-15.641914733203107,6
G20.MAA000435.3_10_M.1.1,18.442691765053695,-18.462719977304467,6
G20.MAA000452.3_8_M.1.1,-39.87154754083797,0.7954533975007324,3
G20.MAA000487.3_10_M.1.1,-26.45779050771136,11.725843174332809,27
G20.MAA000496.3_10_M.1.1,-12.853893651849157,4.1014825146206455,14
G20.MAA000510.3_8_M.1.1,-14.659777299340957,-13.09343762763955,1
G20.MAA000526.3_9_M.1.1,8.214531288629654,5.158042396429128,28
G20.MAA000530.3_8_M.1.1,7.340066752682716,8.98477097208171,28
G20.MAA000531.3_8_M.1.1,-25.908017375791864,-6.3298831299037115,48
G20.MAA000553.3_10_M.1.1,15.19947228553046,29.617650648973644,42
G20.MAA000554.3_8_M.1.1,-25.135187549594434,-6.849673424932624,48
G20.MAA000559.3_8_M.1.1,6.267521671659082,15.46618423244706,2
G20.MAA000560.3_10_M.1.1,-37.15755114764306,11.88055777589415,32
G20.MAA000561.3_10_M.1.1,-4.094895160203961,35.93361224671593,25
