"","plate.barcode","cell_ontology_class","cell_ontology_id"
"K17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L20.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"N8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"O16.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"P22.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"J12.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K18.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"L21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"O17.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"A2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E1.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"F11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B8.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"C14.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"E2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F12.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H6.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"I14.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I15.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A4.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C15.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H10.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"I19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E4.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B12.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"C17.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F22.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"H11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A8.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E9.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"G2.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"H16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"G1.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"H14.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B14.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"G3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H17.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C22.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"E11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"G4.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"H18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"G5.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"H19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B17.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"D1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E13.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"G6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H20.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"J4.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A12.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B18.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"D2.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"E14.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"H21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A14.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"A13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E17.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"G8.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A15.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"D4.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"B21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E18.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"G10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D6.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"E21.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"G11.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"G12.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I1.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"J7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J8.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A18.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"C1.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"D7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"E22.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"G13.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"I3.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"J9.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"D10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"G16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I4.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C2.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"G17.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"I5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J11.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"A21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"G21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J12.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"B1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C4.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"D12.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D14.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"F4.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I8.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C5.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"B3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"I9.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"B4.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"C8.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"D17.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H3.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"I11.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"B5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H4.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"I12.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"F10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"H5.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"I13.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"J19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"A1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"B6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"C11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"D22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L7.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"M14.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P3.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"J21.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"L8.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"M15.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O2.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"P4.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"M17.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"O3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J22.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"L9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L10.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"M18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O4.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"K3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M21.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"K2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L12.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L14.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M22.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"O7.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"P9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P8.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N1.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"O8.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P10.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"K7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L17.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"O9.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"P11.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"O10.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"P12.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K10.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"L18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K11.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"L20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N4.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K14.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L21.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"N6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O12.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"P14.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"O13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K15.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P15.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N7.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"K16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N8.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"O14.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"P16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O15.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"P17.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M3.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"N11.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P18.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"K20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M4.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N13.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O17.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P19.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"P20.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"K21.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"M5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N14.MAA001867.3_39_F.1.1","MAA001867","blood cell","CL:0000081"
"O18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J14.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"K22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M6.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N15.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M7.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L2.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M9.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N16.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N17.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"O21.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O20.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J17.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L3.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M10.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"N18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"O22.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"J18.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"L5.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"M11.MAA001867.3_39_F.1.1","MAA001867",NA,"CL:0000066"
"N19.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
"P1.MAA001867.3_39_F.1.1","MAA001867","mesenchymal cell","CL:0008019"
