"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"Gpt3",3.4591214144733e-17,0.564440756262757,0.908,0.702,"6","Gpt"
"Ehd24",2.16573020323588e-16,0.524997253205727,0.916,0.742,"6","Ehd2"
"Igfbp73",7.6579333951745e-16,0.514867569390864,0.931,0.766,"6","Igfbp7"
"Anxa53",1.35222917112163e-15,0.269644769470029,0.992,0.939,"6","Anxa5"
"Ptk73",1.89775559912492e-15,0.466840362295424,0.916,0.732,"6","Ptk7"
"Cdh4",3.91612351005723e-15,0.357843072278903,0.405,0.139,"6","Cdh4"
"Dkk34",5.2378451968509e-15,0.475163432155631,0.908,0.625,"6","Dkk3"
"Nbl12",6.20430275921472e-15,0.413081434475769,0.763,0.618,"6","Nbl1"
"Sfrp15",7.28350043849824e-15,0.443092946751472,0.756,0.431,"6","Sfrp1"
"Meis1",2.39930505745205e-14,0.41740481402766,0.504,0.371,"6","Meis1"
"Wfdc25",3.22309785546616e-14,0.389318957180824,0.878,0.61,"6","Wfdc2"
"Zbtb7c",7.78859704984432e-14,0.327355759027095,0.748,0.565,"6","Zbtb7c"
"Ppp2r2c1",1.12301531958871e-13,0.342100502733329,0.74,0.533,"6","Ppp2r2c"
"Cyb5r34",2.46285806760072e-13,0.444112376781991,0.985,0.878,"6","Cyb5r3"
"Lrig31",3.58515821526618e-13,0.398767916333646,0.802,0.584,"6","Lrig3"
"Slc7a61",6.55492169367274e-13,0.273036406601173,0.748,0.515,"6","Slc7a6"
"Phactr21",7.19542262395766e-13,0.441453927916103,0.725,0.567,"6","Phactr2"
"Slc6a64",1.82408332529607e-12,0.324409242134414,0.962,0.788,"6","Slc6a6"
"Nfib3",2.0528249213623e-12,0.349891726149138,0.992,0.873,"6","Nfib"
"Aldh24",3.3533259045609e-12,0.357734186506989,0.962,0.869,"6","Aldh2"
"Itgb45",4.29115428332816e-12,0.357810691790535,0.977,0.831,"6","Itgb4"
"Paics1",5.01424736754874e-12,0.437482290279755,0.977,0.838,"6","Paics"
"Nfia2",6.21090056747034e-12,0.265999983513143,0.962,0.844,"6","Nfia"
"Itm2c3",7.71093518964946e-12,0.348500527969663,0.87,0.694,"6","Itm2c"
"Tnc",1.03472557514958e-11,0.347807789441412,0.29,0.088,"6","Tnc"
"Ipo13",1.27365967955894e-11,0.339368009250588,0.588,0.53,"6","Ipo13"
"Ppp3ca1",1.3235970975675e-11,0.321374348499636,0.962,0.899,"6","Ppp3ca"
"Scmh12",1.3888250045501e-11,0.367644065799419,0.71,0.436,"6","Scmh1"
"Igfbp52",2.08824801407832e-11,0.328987055886407,0.748,0.453,"6","Igfbp5"
"Slc12a43",2.79936260377504e-11,0.411329557152817,0.664,0.39,"6","Slc12a4"
"Hs3st6",4.29052130180523e-11,0.281363838464109,0.435,0.244,"6","Hs3st6"
"Sesn11",5.23388595015962e-11,0.37248781762719,0.756,0.563,"6","Sesn1"
"Acp52",5.39139176820939e-11,0.412437584329317,0.901,0.779,"6","Acp5"
"Adam17",5.83356152944197e-11,0.257760736550663,0.573,0.506,"6","Adam17"
"Mtif3",6.13578307567005e-11,0.26225248261168,0.534,0.396,"6","Mtif3"
"Ptprs2",7.63525916412457e-11,0.253621405219047,0.924,0.749,"6","Ptprs"
"Gyltl1b3",9.951854964825e-11,0.379403649085175,0.802,0.517,"6","Gyltl1b"
"Gpc35",1.27339002710824e-10,0.349308189243846,0.962,0.75,"6","Gpc3"
"Ltbp42",1.28104162012751e-10,0.332253843019874,0.924,0.755,"6","Ltbp4"
"Sorl1",1.49901509558162e-10,0.288211620136931,0.511,0.316,"6","Sorl1"
"2900026A02Rik",1.531943502786e-10,0.294256243299024,0.588,0.399,"6","2900026A02Rik"
"Matn24",3.65789830694696e-10,0.381164639042112,0.748,0.485,"6","Matn2"
"Fndc11",4.15361288965422e-10,0.318653800582699,0.58,0.309,"6","Fndc1"
"Xpc",4.51835419860729e-10,0.259696567541276,0.45,0.261,"6","Xpc"
"Egfl64",5.27566291953185e-10,0.468600470505356,0.687,0.412,"6","Egfl6"
"Glul3",5.87938346939639e-10,0.4909634529768,0.718,0.485,"6","Glul"
"Ccdc501",6.3137033500685e-10,0.298460974862935,0.771,0.618,"6","Ccdc50"
"Rsu11",7.61941189689149e-10,0.273647660955766,0.771,0.522,"6","Rsu1"
"Gstm21",8.05538319233138e-10,0.360002523613246,0.947,0.781,"6","Gstm2"
"Lpar63",1.10259491934132e-09,0.380616126669235,0.634,0.462,"6","Lpar6"
"Edaradd2",1.39612596283821e-09,0.277619108473953,0.55,0.265,"6","Edaradd"
"Cbr23",1.96751602654736e-09,0.31417670452952,0.947,0.737,"6","Cbr2"
"Atic1",2.44945952558581e-09,0.302735819225674,0.664,0.426,"6","Atic"
"Amotl1",2.88040664457929e-09,0.362180143342948,0.794,0.697,"6","Amotl1"
"Ly6e1",3.49016505471628e-09,0.334678406250024,0.863,0.701,"6","Ly6e"
"Gga22",5.99109481115796e-09,0.327475147189385,0.534,0.362,"6","Gga2"
"Nfix4",6.21721500573852e-09,0.299758353510077,0.954,0.849,"6","Nfix"
"Mtus1",6.86097144587471e-09,0.282834751643241,0.435,0.279,"6","Mtus1"
"Ccnd12",1.21828303839297e-08,0.288271924515033,0.947,0.809,"6","Ccnd1"
"Plek2",1.70953735889436e-08,0.320413878408082,0.977,0.887,"6","Plek2"
"St3gal42",2.02646853604265e-08,0.306266139409475,0.534,0.279,"6","St3gal4"
"Dst4",2.11228519060735e-08,0.379349767840907,0.863,0.754,"6","Dst"
"Leprel14",2.84914965540628e-08,0.345642547753817,0.809,0.606,"6","Leprel1"
"Bcl11b3",3.76892297860817e-08,0.30777732834282,0.962,0.877,"6","Bcl11b"
"H1f01",4.04148722721074e-08,0.382781536172243,0.969,0.881,"6","H1f0"
"Fkbp91",4.1745882834893e-08,0.281847563054752,0.641,0.404,"6","Fkbp9"
"Adck32",4.41692338607487e-08,0.435877034972442,0.489,0.289,"6","Adck3"
"Map3k1",4.5176420490691e-08,0.250574873535072,0.992,0.916,"6","Map3k1"
"Decr1",5.10171011422608e-08,0.278400198964757,0.473,0.314,"6","Decr1"
"Parva1",5.17680260572467e-08,0.287536356726386,0.664,0.529,"6","Parva"
"Trpm7",5.18762574060246e-08,0.271622445188319,0.656,0.544,"6","Trpm7"
"Mthfd12",6.33091670885602e-08,0.348977314014795,0.74,0.534,"6","Mthfd1"
"Sox152",8.009979359934e-08,0.304205237561323,0.908,0.751,"6","Sox15"
"Slc12a25",8.39783542743194e-08,0.370695763323847,0.885,0.79,"6","Slc12a2"
"2810055F11Rik",8.46150284624619e-08,0.251398664614807,0.374,0.177,"6","2810055F11Rik"
"Smoc24",9.21783845867169e-08,0.395697542280804,0.481,0.265,"6","Smoc2"
"Wdr61",9.36537911727777e-08,0.31362380594136,0.618,0.489,"6","Wdr6"
"Cav22",9.96417412927217e-08,0.308406985794436,0.733,0.575,"6","Cav2"
"Moxd15",1.25033092857822e-07,0.396133791465057,0.947,0.819,"6","Moxd1"
"Nr2c2",1.27281792361563e-07,0.250355724730821,0.519,0.444,"6","Nr2c2"
"Ntrk24",1.41435402693799e-07,0.374495183561149,0.893,0.797,"6","Ntrk2"
"Caprin11",1.54507081230671e-07,0.326648895799825,0.931,0.87,"6","Caprin1"
"Lypd6b",1.70855297686458e-07,0.36724443919201,0.656,0.519,"6","Lypd6b"
"Wdr771",1.92046912151966e-07,0.327460097458646,0.672,0.537,"6","Wdr77"
"Phgdh4",2.02837774450651e-07,0.271083295867537,0.931,0.778,"6","Phgdh"
"Il20rb",2.24322443771798e-07,0.303363070710689,0.313,0.159,"6","Il20rb"
"Pdrg1",2.27115109320818e-07,0.288443722866315,0.771,0.655,"6","Pdrg1"
"Serpinb10-ps3",2.56536074735279e-07,0.366334709761935,0.847,0.703,"6","Serpinb10-ps"
"Itga33",3.02630779081264e-07,0.292077142280422,0.763,0.575,"6","Itga3"
"Exosc4",3.23996508922901e-07,0.295979201386868,0.626,0.504,"6","Exosc4"
"Mbtps11",4.43649684508646e-07,0.287587610387869,0.649,0.557,"6","Mbtps1"
"Cobra11",5.83888125813124e-07,0.301479195180982,0.725,0.641,"6","Cobra1"
"Clstn1",5.84923048687882e-07,0.264059933587598,0.779,0.69,"6","Clstn1"
"Cdh134",7.51137692848498e-07,0.340904315216521,0.817,0.596,"6","Cdh13"
"Mylip",8.22537128461118e-07,0.279877762889507,0.641,0.511,"6","Mylip"
"Gnai13",8.87784529236904e-07,0.289119734851956,0.916,0.866,"6","Gnai1"
"Pja11",9.0126373183836e-07,0.305997576741025,0.847,0.787,"6","Pja1"
"Flot23",1.01020791742535e-06,0.269322711356969,0.542,0.332,"6","Flot2"
"Pik3r21",1.10597935163675e-06,0.291321662546225,0.695,0.521,"6","Pik3r2"
"Mcm63",1.4155520300987e-06,0.412691891674974,0.458,0.267,"6","Mcm6"
"Fjx12",1.47646448328001e-06,0.252786860924381,0.679,0.465,"6","Fjx1"
"Serpinb6a3",2.01165774411896e-06,0.280218269872684,0.901,0.774,"6","Serpinb6a"
"Eci21",2.45316918425781e-06,0.286741576537105,0.756,0.587,"6","Eci2"
"Tfcp2l11",3.20392756923067e-06,0.309849912098161,0.344,0.245,"6","Tfcp2l1"
"Kcnh13",3.55915578532054e-06,0.300942124032242,0.718,0.494,"6","Kcnh1"
"Shmt12",3.62411228414622e-06,0.283922749899768,0.641,0.523,"6","Shmt1"
"Tsnax",4.34349333064604e-06,0.254280888587463,0.695,0.634,"6","Tsnax"
"Gdpd23",4.78936736643874e-06,0.355638917130645,0.634,0.438,"6","Gdpd2"
"Pdlim43",4.873935994254e-06,0.324311403335831,0.672,0.497,"6","Pdlim4"
"Efemp13",5.1913218380524e-06,0.414169825462549,0.458,0.331,"6","Efemp1"
"Trp53i112",6.76872675443831e-06,0.255283593641611,0.534,0.39,"6","Trp53i11"
"Slc27a12",6.98238441646878e-06,0.281014265860774,0.71,0.628,"6","Slc27a1"
"Tmem176b2",1.03154120413343e-05,0.345009183923113,0.763,0.644,"6","Tmem176b"
"Gatsl3",1.09402560731639e-05,0.276830337205492,0.481,0.362,"6","Gatsl3"
"Csad3",1.25620775402791e-05,0.26090141509999,0.725,0.523,"6","Csad"
"Jub3",1.55357675128216e-05,0.281895327826286,0.74,0.574,"6","Jub"
"Tgfbi4",1.64630713729445e-05,0.317443238318827,0.718,0.534,"6","Tgfbi"
"Trpv43",2.32416071766549e-05,0.268151860747001,0.466,0.295,"6","Trpv4"
"Slc29a11",2.34751470714213e-05,0.277635019670578,0.435,0.301,"6","Slc29a1"
"Serpine23",2.5368674886667e-05,0.458285572630079,0.672,0.471,"6","Serpine2"
"Bpgm3",3.76891789065389e-05,0.281579733681255,0.733,0.582,"6","Bpgm"
"Il17re3",4.49277892121955e-05,0.271167790050287,0.573,0.378,"6","Il17re"
"Cpe3",4.72523358805435e-05,0.375486185474204,0.382,0.306,"6","Cpe"
"Wls2",5.02849380382295e-05,0.276102831444808,0.885,0.805,"6","Wls"
"Bckdha",5.89739288625081e-05,0.264431694286118,0.779,0.711,"6","Bckdha"
"Hpcal11",6.03478955077225e-05,0.270303954527962,0.641,0.556,"6","Hpcal1"
"Mcat",7.51444508302016e-05,0.255838948054998,0.389,0.253,"6","Mcat"
"Grn3",9.47698849333632e-05,0.291304831011022,0.84,0.744,"6","Grn"
"Rcbtb21",9.48408047292995e-05,0.266315941204639,0.573,0.423,"6","Rcbtb2"
"Klc4",0.000101664087842675,0.258671943761199,0.389,0.252,"6","Klc4"
"Igfbp45",0.000103818459767747,0.316759450640244,0.618,0.485,"6","Igfbp4"
"Myadm3",0.000107033053699937,0.273950136157405,0.802,0.679,"6","Myadm"
"Abhd4",0.000123307773173667,0.282134531605784,0.656,0.534,"6","Abhd4"
"Cpxm22",0.000150297523067325,0.308631781082259,0.481,0.318,"6","Cpxm2"
"Inpp5k1",0.000394892649383119,0.256580529142004,0.595,0.53,"6","Inpp5k"
"Cpm2",2.50780528112435e-83,2.6003293013269,1,0.217,"7","Cpm"
"Nrp1",9.68794530031696e-74,0.813518807165304,0.686,0.065,"7","Nrp1"
"Rnaset2b",7.90147382781895e-65,0.788630372774385,1,0.932,"7","Rnaset2b"
"Wnt3",9.34213245641385e-57,1.33779295573682,0.971,0.019,"7","Wnt3"
"Igfbp53",7.51080119327601e-52,1.76397232202201,0.971,0.468,"7","Igfbp5"
"Hs3st3b11",1.24173508144074e-47,1.41073102926838,1,0.174,"7","Hs3st3b1"
"2310043J07Rik",3.21099632290364e-47,1.47171954483537,0.971,0.063,"7","2310043J07Rik"
"Homer25",1.1144442203417e-45,1.64121284111034,1,0.338,"7","Homer2"
"Hhip",9.99061383992252e-45,1.23886050412926,0.971,0.046,"7","Hhip"
"Tesc",1.20228257129206e-43,1.42673492726274,0.943,0.11,"7","Tesc"
"Hoxc13",2.92987398156765e-43,1.12769437961085,0.943,0.104,"7","Hoxc13"
"Krt82",5.86324518771202e-41,0.521285258851671,0.657,0.002,"7","Krt82"
"Krt85",6.74487025020959e-41,0.639474407483678,0.657,0.003,"7","Krt85"
"Cybrd1",2.37831835341575e-39,0.874535608973535,0.8,0.028,"7","Cybrd1"
"Krt83",8.7959122752589e-39,0.56795247298914,0.657,0.004,"7","Krt83"
"Pcdh7",3.02071357577972e-38,1.10563631683226,0.971,0.275,"7","Pcdh7"
"Krt84",1.79508378728625e-37,4.09237072073314,0.771,0.047,"7","Krt84"
"Pfn2",7.21304848546034e-37,1.27819721776596,0.943,0.228,"7","Pfn2"
"Mt47",6.10749647243229e-35,1.92446278544243,1,0.748,"7","Mt4"
"Tesk2",8.402779144002e-34,0.67514571011959,0.771,0.067,"7","Tesk2"
"Rassf9",7.1483672418916e-33,0.965767688810256,0.943,0.187,"7","Rassf9"
"Pm20d1",1.99276177386007e-32,0.86259491084334,0.629,0.013,"7","Pm20d1"
"Tgfb2",8.82958573246336e-32,0.872535752571941,0.886,0.131,"7","Tgfb2"
"Cxcl141",1.53173444972162e-31,0.728928273436748,0.943,0.326,"7","Cxcl14"
"Hexb",4.70968799823216e-31,0.926725348038402,0.914,0.52,"7","Hexb"
"Ccdc80",5.58514463959536e-31,0.388975120310608,0.286,0.161,"7","Ccdc80"
"Msx21",9.6136764912355e-30,1.00043558039001,0.971,0.136,"7","Msx2"
"Lap31",9.537368921736e-28,1.30430685097476,0.886,0.659,"7","Lap3"
"Hephl1",3.3434616121467e-27,0.565475220833021,0.6,0.011,"7","Hephl1"
"Krt351",1.82120973250838e-26,3.41655372229696,0.657,0.063,"7","Krt35"
"Flt1",4.72822356094226e-26,0.438084063711006,0.657,0.062,"7","Flt1"
"Sox6",8.52831370521278e-26,0.796684338980552,1,0.327,"7","Sox6"
"Prdx53",2.35604603035763e-25,0.839890428073763,1,0.91,"7","Prdx5"
"Spata13",1.73708828847339e-24,0.334050892344088,0.6,0.029,"7","Spata13"
"2410127L17Rik1",2.26173178587916e-24,0.658101842764239,1,0.804,"7","2410127L17Rik"
"Tbx31",3.06283794327966e-24,1.08076395884573,1,0.661,"7","Tbx3"
"Snx7",7.10068819053936e-24,0.898449612390235,0.857,0.249,"7","Snx7"
"Has1",1.1446419287778e-23,1.20729828019571,0.543,0.14,"7","Has1"
"Grik3",1.35886191075686e-23,0.286350006468774,0.6,0.018,"7","Grik3"
"Foxq11",2.06554888174224e-23,1.06048364614777,0.943,0.185,"7","Foxq1"
"Fxyd41",6.77696053735164e-23,0.749743300022953,0.971,0.414,"7","Fxyd4"
"Cxxc5",9.17484277560407e-23,0.325354213547385,0.629,0.049,"7","Cxxc5"
"Fgfbp16",9.59825449172721e-23,1.79011067326613,0.857,0.431,"7","Fgfbp1"
"Cthrc1",2.10211855315504e-22,0.575451287286051,0.629,0.04,"7","Cthrc1"
"Foxf2",2.57042952784422e-22,0.34267480725267,0.571,0.018,"7","Foxf2"
"Gpr126",3.25537992661974e-22,0.455042719103341,0.829,0.129,"7","Gpr126"
"Gm973",7.37920633858494e-22,0.275763698534934,0.571,0.028,"7","Gm973"
"Dmpk1",1.71947727088826e-21,0.506337830169498,1,0.251,"7","Dmpk"
"Krt362",7.86763416747979e-21,3.12534505055733,0.657,0.109,"7","Krt36"
"Bean11",1.23021667876598e-20,0.739754370541041,0.886,0.162,"7","Bean1"
"Tagln3",1.91321400720352e-20,0.410413320252205,0.571,0.025,"7","Tagln3"
"Spire1",2.07604142202721e-20,0.489602805173556,0.714,0.11,"7","Spire1"
"Spnb2",5.3532571367776e-20,0.802846594046093,1,0.868,"7","Spnb2"
"Fam20a",6.02306356089867e-20,0.541433304551564,0.771,0.096,"7","Fam20a"
"Gldc",1.13607481539186e-19,0.609932401877116,0.8,0.102,"7","Gldc"
"AI118078",2.29731111775088e-19,0.685800737367956,0.829,0.166,"7","AI118078"
"Slc39a104",7.4161919439048e-19,0.971104524757589,0.971,0.51,"7","Slc39a10"
"Clu4",8.75754722884086e-19,1.14073322213059,0.914,0.35,"7","Clu"
"Eps8",1.39220541536189e-18,0.572091087930955,0.6,0.102,"7","Eps8"
"Efnb2",2.53860803736102e-18,0.655187579552167,0.971,0.562,"7","Efnb2"
"Nhsl11",3.00580996210036e-18,0.664407001528044,0.943,0.431,"7","Nhsl1"
"Flrt1",8.648302510564e-18,0.284409874002037,0.486,0.022,"7","Flrt1"
"Odz2",1.20749273814241e-17,0.695138066197008,0.914,0.408,"7","Odz2"
"Basp1",2.50450708266284e-17,0.311541133201194,0.371,0.032,"7","Basp1"
"Cst65",6.39637522203411e-17,0.856297245502865,0.886,0.266,"7","Cst6"
"Unc5b",6.93319347598536e-17,0.646000738161185,0.971,0.684,"7","Unc5b"
"Kcnab1",8.84307467702581e-17,0.264294635863957,0.286,0.03,"7","Kcnab1"
"Palmd",9.632449901447e-17,0.867753755284263,0.971,0.808,"7","Palmd"
"Samd5",1.05478177908668e-16,0.608190685085691,0.743,0.223,"7","Samd5"
"Fbrsl1",1.16617940343234e-16,0.372772936083758,0.714,0.333,"7","Fbrsl1"
"Cttnbp2",2.43797398146551e-16,0.371555246042332,0.6,0.124,"7","Cttnbp2"
"Ssbp3",3.81705422441629e-16,0.559064081401274,1,0.86,"7","Ssbp3"
"Fam25c4",4.24361602814935e-16,0.743581836673349,1,0.744,"7","Fam25c"
"Osbpl1a",5.81732828043799e-16,0.681579927497178,0.743,0.227,"7","Osbpl1a"
"Robo21",5.83784987999518e-16,0.515960235076,0.886,0.244,"7","Robo2"
"Syne23",8.10528291883414e-16,1.00119364636594,0.971,0.762,"7","Syne2"
"2310079G19Rik",2.15473578520226e-15,0.619800516126649,0.343,0.004,"7","2310079G19Rik"
"Pdcd5",3.76187619588008e-15,0.460021227570959,0.971,0.874,"7","Pdcd5"
"Arhgap29",5.67214949319217e-15,0.477972033714079,0.829,0.215,"7","Arhgap29"
"3110003A17Rik",8.55370220301617e-15,0.469353481326072,1,0.915,"7","3110003A17Rik"
"Zfp1852",1.12243340243227e-14,0.778174727686212,1,0.748,"7","Zfp185"
"Acot7",1.16001285262417e-14,0.769175532594005,0.571,0.283,"7","Acot7"
"Grhl14",1.28242723080425e-14,0.733871500498251,0.971,0.424,"7","Grhl1"
"Abi3bp",1.703381569534e-14,0.314475187087857,0.457,0.104,"7","Abi3bp"
"Spink56",2.51716292179098e-14,0.782487016212912,0.971,0.525,"7","Spink5"
"Rexo2",2.53754091294997e-14,0.517997594440184,1,0.837,"7","Rexo2"
"Hsf5",3.41280765864531e-14,0.314691873838432,0.4,0.021,"7","Hsf5"
"Phldb1",3.94495134513915e-14,0.466974913059093,0.829,0.246,"7","Phldb1"
"Fzd6",4.43333645144049e-14,0.688639099450356,0.771,0.454,"7","Fzd6"
"Dapl15",5.38115990179971e-14,0.818467099381997,0.886,0.822,"7","Dapl1"
"Foxn1",6.03005024194491e-14,0.339470781662222,0.8,0.233,"7","Foxn1"
"Phlda33",9.71453240228768e-14,0.703154704307336,0.971,0.742,"7","Phlda3"
"Nt5e",1.09127030005468e-13,0.479444903098385,0.714,0.124,"7","Nt5e"
"A4galt",1.90594540986727e-13,0.254682491666551,0.571,0.068,"7","A4galt"
"Tspan121",2.77915870126072e-13,0.629277704045914,0.6,0.088,"7","Tspan12"
"Trim21",3.12464985765052e-13,0.577332799607567,0.886,0.356,"7","Trim2"
"Lmo75",8.31314475591626e-13,0.70892865037363,0.971,0.575,"7","Lmo7"
"Mtap7",8.95217665712357e-13,0.506411040501013,0.914,0.598,"7","Mtap7"
"Hddc2",9.07336294784405e-13,0.377120802555332,0.857,0.414,"7","Hddc2"
"Tubb36",1.08894020862459e-12,0.792213759746145,0.857,0.294,"7","Tubb3"
"Mtap6",1.84406111242971e-12,0.577033492896314,0.771,0.229,"7","Mtap6"
"Fam84a4",1.88826080810992e-12,0.905767532896682,0.857,0.561,"7","Fam84a"
"Dsg1a5",1.94138900694971e-12,0.617489730991355,0.943,0.359,"7","Dsg1a"
"Efna31",2.06752914656026e-12,0.390344819570939,0.886,0.415,"7","Efna3"
"Lhfpl1",2.7411033105814e-12,0.66785317115216,0.829,0.282,"7","Lhfpl1"
"1190002N15Rik",3.63742405540897e-12,0.657306947611607,0.771,0.402,"7","1190002N15Rik"
"Cbs1",4.15869528550827e-12,0.65574998241036,0.829,0.238,"7","Cbs"
"Ryr1",5.62482725621247e-12,0.264376960022949,0.543,0.065,"7","Ryr1"
"Ckb5",5.68116365215405e-12,0.835974440826835,0.914,0.439,"7","Ckb"
"Tdh5",8.06460103067949e-12,0.621054779468179,0.829,0.252,"7","Tdh"
"Eml1",9.49925168152301e-12,0.307792562511914,0.629,0.106,"7","Eml1"
"Nhp22",1.04833997016209e-11,0.441223611843868,1,0.909,"7","Nhp2"
"Aknad1",1.25529152623024e-11,0.357768801083751,0.829,0.241,"7","Aknad1"
"Smagp1",1.28271421595891e-11,0.343706351256449,0.829,0.264,"7","Smagp"
"Fert2",1.43708427063182e-11,0.410303195147897,0.914,0.43,"7","Fert2"
"Plekhn11",1.7108502466234e-11,0.386645020208415,0.857,0.262,"7","Plekhn1"
"Clic36",2.00313170889295e-11,0.639530473525265,0.914,0.408,"7","Clic3"
"Utrn",2.95824521928262e-11,0.593481719738765,0.914,0.61,"7","Utrn"
"Tuba1a4",3.30596470092932e-11,0.823673775210104,0.971,0.817,"7","Tuba1a"
"Slc23a3",3.59752631245562e-11,0.446997556697649,0.514,0.091,"7","Slc23a3"
"Gpc41",3.69467028930142e-11,0.580075590794963,0.857,0.385,"7","Gpc4"
"Fam3c",4.28797709189434e-11,0.357685855707727,0.686,0.182,"7","Fam3c"
"Ank31",4.31112945031823e-11,0.427413588772853,0.943,0.461,"7","Ank3"
"Acer17",4.54608272581917e-11,0.789529939164781,0.857,0.283,"7","Acer1"
"Sbsn5",5.09008974011492e-11,0.779058802650842,1,0.695,"7","Sbsn"
"Pttg1",5.20608145505576e-11,0.357527869740783,0.914,0.535,"7","Pttg1"
"Odz4",5.22961211441189e-11,0.411292744289377,0.886,0.523,"7","Odz4"
"Tmtc4",6.0817139265439e-11,0.635130643201945,0.686,0.263,"7","Tmtc4"
"Rabgef1",7.71393843410079e-11,0.540763010894575,0.971,0.668,"7","Rabgef1"
"2310002J15Rik5",8.95367577141811e-11,0.610533249524636,0.914,0.375,"7","2310002J15Rik"
"Maml3",1.10056173648264e-10,0.277864067691276,0.771,0.279,"7","Maml3"
"Nme13",1.3451082458102e-10,0.481628294630531,1,0.946,"7","Nme1"
"Ghr1",1.62541070218372e-10,0.475261988892459,0.8,0.308,"7","Ghr"
"Ppfibp23",2.21714620987628e-10,0.597382510098071,0.971,0.79,"7","Ppfibp2"
"Acer31",2.38483575360873e-10,0.476296248117645,0.971,0.618,"7","Acer3"
"Tchh6",2.45081572361867e-10,0.344197968092773,0.8,0.252,"7","Tchh"
"Memo1",2.46688654242066e-10,0.553466673603456,0.971,0.671,"7","Memo1"
"Ccdc68",3.03656788909383e-10,0.339749270185907,0.657,0.208,"7","Ccdc68"
"Akap9",3.30172925516911e-10,0.508112751918814,0.943,0.716,"7","Akap9"
"Lgr41",4.03431518521734e-10,0.461635721137034,1,0.594,"7","Lgr4"
"Osbpl8",4.62705889202869e-10,0.361875827709338,0.857,0.38,"7","Osbpl8"
"Ppfibp11",4.8371779663177e-10,0.529290024213966,0.971,0.751,"7","Ppfibp1"
"Hspa2",6.21517503026533e-10,0.624853500047177,0.743,0.428,"7","Hspa2"
"Glrx1",6.62773305758745e-10,0.446210650719592,0.829,0.339,"7","Glrx"
"Prss23",7.28372639439679e-10,0.390983754910276,0.4,0.127,"7","Prss23"
"Scin",7.47019049183277e-10,0.435483657874233,0.714,0.247,"7","Scin"
"Sdr9c71",1.1154513040632e-09,0.386748889803825,0.543,0.093,"7","Sdr9c7"
"Golm1",1.12329853710321e-09,0.28384483009657,0.457,0.096,"7","Golm1"
"Rnf43",1.12331637325749e-09,0.328460287711894,0.657,0.219,"7","Rnf43"
"Vldlr1",1.26160193175526e-09,0.397058066288891,0.743,0.215,"7","Vldlr"
"Lrrc1",1.31926171811131e-09,0.357574350398344,0.857,0.389,"7","Lrrc1"
"Rdh127",1.36046576466897e-09,0.726124807020423,0.943,0.526,"7","Rdh12"
"Unc5c",1.73384774571232e-09,0.295949012088955,0.486,0.071,"7","Unc5c"
"Mocs22",1.79603065640285e-09,0.646332971222488,0.914,0.616,"7","Mocs2"
"Kctd115",1.85331171040012e-09,0.792854362548824,0.857,0.372,"7","Kctd11"
"Serpinb3b1",2.29753916800865e-09,0.525119651632871,0.543,0.104,"7","Serpinb3b"
"Wls3",3.34130861911867e-09,0.70888078022449,0.943,0.809,"7","Wls"
"Sorbs1",3.55921161228608e-09,0.259727788138157,0.657,0.177,"7","Sorbs1"
"Stk39",3.69627483530925e-09,0.370820211482392,0.857,0.536,"7","Stk39"
"Macf12",4.35833945103834e-09,0.62360924628778,1,0.811,"7","Macf1"
"Ndfip1",5.09070393902416e-09,0.463645936353745,1,0.893,"7","Ndfip1"
"Dhrs3",5.58236504491098e-09,0.667053999058018,0.914,0.665,"7","Dhrs3"
"Myo5b1",6.85263114879544e-09,0.465311013689882,0.629,0.231,"7","Myo5b"
"Enoph1",7.93507998054531e-09,0.463787887288478,0.886,0.39,"7","Enoph1"
"Ascl2",9.32262280995474e-09,0.390194495787648,0.714,0.224,"7","Ascl2"
"Nxt1",9.96568574045024e-09,0.415399931367086,0.829,0.578,"7","Nxt1"
"Tgfbr1",1.3133031633978e-08,0.370543034693112,0.686,0.333,"7","Tgfbr1"
"Lamb11",1.79472424495721e-08,0.347559036658715,0.629,0.155,"7","Lamb1"
"Sh3gl2",2.36642335443786e-08,0.285538061424126,0.571,0.14,"7","Sh3gl2"
"Repin1",2.36747303966372e-08,0.37573734243889,0.457,0.121,"7","Repin1"
"Cd2ap",2.67991041769884e-08,0.384337407596756,0.943,0.726,"7","Cd2ap"
"Muc151",3.6555245633129e-08,0.404239128968469,0.343,0.089,"7","Muc15"
"Prss531",3.80552668345303e-08,0.39339809543999,0.457,0.096,"7","Prss53"
"Prr91",4.41677955224381e-08,0.498100757726322,0.4,0.051,"7","Prr9"
"Ppdpf",4.46437806210835e-08,0.310627675456089,1,0.76,"7","Ppdpf"
"Pgap1",4.56641591274075e-08,0.297757056898838,0.543,0.165,"7","Pgap1"
"Endou4",6.44120785946897e-08,0.347958320494355,0.743,0.265,"7","Endou"
"Il1rn2",7.32501139469436e-08,0.479749941956975,0.971,0.576,"7","Il1rn"
"Kif21a3",8.43043586654911e-08,0.529462404886663,1,0.915,"7","Kif21a"
"Cyb5r2",8.4802995064873e-08,0.299157906723072,0.343,0.046,"7","Cyb5r2"
"Cux14",1.06854572105967e-07,0.332489198320695,1,0.881,"7","Cux1"
