"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"Ereg",1.48172871089129e-51,0.655112748111935,0.253,0.07,"3","Ereg"
"Il1f9",3.82597147678956e-49,0.382361842764739,0.356,0.15,"3","Il1f9"
"Chmp4b1",4.9323172710641e-49,0.256524468895518,0.945,0.845,"3","Chmp4b"
"Cdh11",8.16165809730843e-49,0.263191863818198,0.813,0.596,"3","Cdh1"
"Tpm2",8.65722952648802e-49,0.286157358566745,0.918,0.831,"3","Tpm2"
"Tubb4b2",2.82665918213536e-48,0.258434553286895,0.945,0.838,"3","Tubb4b"
"Krt842",3.17266409934339e-48,1.11747058683162,0.544,0.38,"3","Krt84"
"Arf6",7.66464204268051e-48,0.259927687046797,0.955,0.899,"3","Arf6"
"Gjb41",3.71444604338643e-47,0.260790781643637,0.569,0.31,"3","Gjb4"
"Prrg4",4.14902644170745e-47,0.256453895780226,0.526,0.332,"3","Prrg4"
"Mocs21",1.67952349880323e-45,0.278179735856161,0.816,0.607,"3","Mocs2"
"Klk14",4.00631919133059e-45,0.366538176209685,0.381,0.152,"3","Klk14"
"Cyp512",1.63149362218833e-44,0.271988023298781,0.599,0.358,"3","Cyp51"
"Dnajb4",1.71214310403257e-43,0.253546561728725,0.688,0.514,"3","Dnajb4"
"Klf6",2.44544588745852e-43,0.365183107013545,0.966,0.901,"3","Klf6"
"Krtap13-1",4.19995459783393e-39,0.388701408016944,0.323,0.152,"3","Krtap13-1"
"Ccnl1",6.9647720723097e-39,0.26647875409104,0.908,0.85,"3","Ccnl1"
"Plb11",6.17281042049406e-38,0.279529799367986,0.464,0.3,"3","Plb1"
"Hmgcs11",1.66524866142607e-36,0.268308462573844,0.783,0.61,"3","Hmgcs1"
"Elf32",6.93993875963275e-32,0.281587824292664,0.721,0.534,"3","Elf3"
"Vsnl11",3.81842214942619e-31,0.264252942579964,0.597,0.387,"3","Vsnl1"
"Egr1",2.89588695739429e-29,0.315459473276008,0.951,0.898,"3","Egr1"
"Fosl1",1.82891148950642e-26,0.317610238326604,0.771,0.676,"3","Fosl1"
"Neat1",1.99112293637335e-20,0.291752818137383,0.863,0.763,"3","Neat1"
"Slpi2",2.21519851805553e-20,0.613475760554097,0.585,0.459,"3","Slpi"
"Hmox13",3.17202884908684e-19,0.267531999392907,0.411,0.265,"3","Hmox1"
"Foxq1",0,1.05327245823535,0.533,0.133,"4","Foxq1"
"2010111I01Rik2",0,0.867370940173021,0.92,0.636,"4","2010111I01Rik"
"Plxna22",0,0.843877167818062,0.842,0.39,"4","Plxna2"
"Tgfbi1",3.15239447164416e-290,1.07610664685875,0.831,0.337,"4","Tgfbi"
"Igfbp32",3.24707222330227e-281,1.38641542272231,0.902,0.396,"4","Igfbp3"
"Slc39a64",1.14962068459846e-279,0.725281809101076,0.858,0.564,"4","Slc39a6"
"Palmd",3.29926565067822e-260,0.57760493366036,0.69,0.518,"4","Palmd"
"Bcam2",1.90181302730978e-257,0.812907993926572,0.916,0.63,"4","Bcam"
"Sparc1",1.99415830086195e-244,0.890124911332069,0.68,0.184,"4","Sparc"
"Cux12",5.24639373822785e-242,0.655821624756516,0.908,0.614,"4","Cux1"
"Col17a13",3.03558587491338e-239,0.886216982509732,0.957,0.642,"4","Col17a1"
"Wnt10a3",4.78304430477652e-238,0.773648561021839,0.946,0.546,"4","Wnt10a"
"Vsnl12",2.23295370346212e-234,0.774434398214947,0.757,0.372,"4","Vsnl1"
"Fxyd4",5.92914948787807e-231,1.12217728350057,0.496,0.095,"4","Fxyd4"
"Igfbp21",1.00595332901542e-227,0.666924967003031,1,0.945,"4","Igfbp2"
"Cnksr3",5.44668777049164e-226,0.430391856571885,0.459,0.238,"4","Cnksr3"
"Slc39a10",7.47182742731815e-224,0.479602599338899,0.478,0.189,"4","Slc39a10"
"Ly6a1",2.54913831569111e-209,0.85521111140843,0.939,0.672,"4","Ly6a"
"Cxcr7",2.81371788213976e-205,0.548474661993783,0.472,0.073,"4","Cxcr7"
"Pax91",6.44759275773316e-204,0.63015842211184,0.933,0.834,"4","Pax9"
"AI118078",3.80365366472768e-199,0.459340008662694,0.417,0.139,"4","AI118078"
"Cyr611",7.00807914124605e-186,1.01138913381464,0.77,0.382,"4","Cyr61"
"Sema3c",8.23129389765496e-181,0.452037614165713,0.45,0.127,"4","Sema3c"
"Gm128241",3.38612863603725e-176,0.614099154336949,0.529,0.121,"4","Gm12824"
"S100a41",9.342120117736e-174,1.03751364741818,0.538,0.332,"4","S100a4"
"Wls1",1.61253449001323e-170,0.46628179034462,0.66,0.455,"4","Wls"
"Phospho11",7.80261921913473e-168,0.488927442718709,0.65,0.392,"4","Phospho1"
"Cd59a",5.29984483796112e-160,0.421456518587613,0.323,0.066,"4","Cd59a"
"Ccdc109b",1.42002781293178e-159,0.443548969091991,0.447,0.156,"4","Ccdc109b"
"Tinagl11",1.05941067855442e-155,0.479985905390839,0.615,0.325,"4","Tinagl1"
"Tns41",1.30580100208704e-151,0.479290764704563,0.748,0.414,"4","Tns4"
"Crlf3",4.67660630014851e-147,0.398586359712613,0.593,0.334,"4","Crlf3"
"Arl4a2",1.54470730400668e-144,0.645587298258714,0.882,0.735,"4","Arl4a"
"2310043J07Rik",2.91311984053731e-142,0.608042847408281,0.313,0.051,"4","2310043J07Rik"
"Msx2",1.13493575518381e-140,0.478557258292999,0.32,0.122,"4","Msx2"
"Id4",2.27415478601775e-140,0.428073997930993,0.523,0.271,"4","Id4"
"Dst",7.39302278315428e-139,0.424803047974725,0.55,0.256,"4","Dst"
"Htra11",2.98697346980845e-137,0.500063702931556,0.576,0.231,"4","Htra1"
"Plscr3",2.39613935496837e-134,0.363821955565521,0.677,0.529,"4","Plscr3"
"Cpn1",3.20920882951071e-133,0.45262533250475,0.525,0.423,"4","Cpn1"
"Wnt4",3.44665670776768e-133,0.462220517196832,0.799,0.685,"4","Wnt4"
"Msx1",5.82641660225135e-133,0.328769751877817,0.257,0.027,"4","Msx1"
"Sox42",1.62141900151968e-132,0.618397072069985,0.789,0.489,"4","Sox4"
"Prrx2",8.01627524964718e-131,0.392494546196939,0.354,0.088,"4","Prrx2"
"Pfn2",7.2741633173097e-127,0.351371290802055,0.353,0.197,"4","Pfn2"
"Ankrd29",6.36053420523196e-126,0.336017788885448,0.41,0.157,"4","Ankrd29"
"Ecm11",3.67759745213881e-123,0.463326177562292,0.758,0.575,"4","Ecm1"
"2410127L17Rik1",2.37520310883704e-120,0.258357176810067,0.575,0.663,"4","2410127L17Rik"
"Tax1bp3",5.75552578971384e-120,0.384543085517736,0.805,0.702,"4","Tax1bp3"
"Hist1h2bc3",4.99827803720895e-118,0.603913467316557,0.97,0.897,"4","Hist1h2bc"
"Ak1",6.04146484189368e-118,0.347856138514659,0.462,0.145,"4","Ak1"
"Dlx3",3.70399569839696e-116,0.351638704573002,0.434,0.195,"4","Dlx3"
"Slc6a63",1.58076436326616e-115,0.629037588724519,0.797,0.515,"4","Slc6a6"
"Fam117b1",2.18263292297735e-112,0.373308332504614,0.532,0.316,"4","Fam117b"
"Atxn10",9.8023777153796e-109,0.33436315863449,0.714,0.65,"4","Atxn10"
"Col7a1",6.16626002043294e-108,0.333117159773886,0.442,0.165,"4","Col7a1"
"Jub1",7.5024204564209e-108,0.40250456848488,0.603,0.349,"4","Jub"
"Cd151",4.60722006814244e-107,0.382714717008167,0.794,0.67,"4","Cd151"
"Pbx11",2.4937922541392e-106,0.305158939525801,0.514,0.42,"4","Pbx1"
"S100a3",4.1889417262866e-105,0.412627648660366,0.415,0.167,"4","S100a3"
"Sesn3",1.30578174827018e-104,0.282044239286461,0.482,0.387,"4","Sesn3"
"Tspan9",5.1511828794763e-104,0.328924065412652,0.744,0.63,"4","Tspan9"
"Nrp21",2.01571005755664e-102,0.470206978591936,0.41,0.138,"4","Nrp2"
"Ehd2",2.62242903861988e-102,0.385375363226985,0.553,0.284,"4","Ehd2"
"Cib21",3.91728631510761e-102,0.326446167146578,0.674,0.572,"4","Cib2"
"Ascl2",1.78483638967372e-101,0.335969681039788,0.388,0.17,"4","Ascl2"
"Spink53",2.09050326382434e-101,0.74892647701453,0.853,0.534,"4","Spink5"
"Dlx2",9.3978150267817e-100,0.346623323516329,0.34,0.071,"4","Dlx2"
"Macf1",1.20698957191378e-99,0.291988684453744,0.555,0.46,"4","Macf1"
"Ngfr",3.20182121990645e-97,0.280117112851331,0.255,0.06,"4","Ngfr"
"Mmp14",3.26475700761931e-97,0.393086341655258,0.633,0.402,"4","Mmp14"
"Ucp22",1.31924719268411e-96,0.556533923027883,0.962,0.903,"4","Ucp2"
"Antxr12",1.48992009494765e-96,0.385000618287474,0.6,0.302,"4","Antxr1"
"Dlk2",4.44469736961654e-96,0.406923730654203,0.447,0.166,"4","Dlk2"
"Frem2",6.60968529383798e-96,0.273882654513168,0.276,0.067,"4","Frem2"
"Tmem132a1",1.14513628535358e-95,0.363420598341445,0.743,0.628,"4","Tmem132a"
"Cirbp",2.02401480778468e-95,0.311297483548588,0.706,0.652,"4","Cirbp"
"Tgfb11",5.19423007252639e-93,0.377817654199309,0.56,0.316,"4","Tgfb1"
"Acot91",8.35160638987074e-93,0.346288098901221,0.72,0.602,"4","Acot9"
"Atp1a13",2.23306362087301e-92,0.442076042105268,0.983,0.922,"4","Atp1a1"
"Ly6c11",1.37678296515093e-90,0.436945003690047,0.519,0.258,"4","Ly6c1"
"Trp631",2.50502042386269e-90,0.355676470379298,0.67,0.541,"4","Trp63"
"Lama3",4.57471761447306e-87,0.276829639617916,0.344,0.133,"4","Lama3"
"Gdpd2",1.08194747595999e-85,0.3635304722911,0.516,0.272,"4","Gdpd2"
"Lmo41",1.45630490368454e-85,0.354065328983947,0.643,0.561,"4","Lmo4"
"Golim4",1.43025757680177e-84,0.374316102478671,0.71,0.57,"4","Golim4"
"Tjap1",1.76147044145118e-83,0.286054170973344,0.43,0.235,"4","Tjap1"
"Rnase41",2.12703372856407e-83,0.410036559579681,0.855,0.702,"4","Rnase4"
"Tacc2",6.45189703009339e-83,0.25507313921576,0.545,0.447,"4","Tacc2"
"Fam71a",1.5580117159743e-82,0.404889803208124,0.343,0.121,"4","Fam71a"
"Dtx3",1.84431842944295e-82,0.263037592573934,0.41,0.215,"4","Dtx3"
"Krt173",1.24714396379543e-81,0.84135986082811,0.922,0.849,"4","Krt17"
"Tbx3",6.57176166223017e-81,0.256012039977498,0.4,0.272,"4","Tbx3"
"Moxd14",3.19339847154912e-80,0.446751570773664,0.67,0.577,"4","Moxd1"
"Kazald12",1.21797572260083e-79,0.444263089957786,0.713,0.386,"4","Kazald1"
"Itgb44",1.33044535195249e-79,0.425344471267916,0.831,0.549,"4","Itgb4"
"Plec",5.65396566415876e-78,0.295993751902444,0.743,0.671,"4","Plec"
"Ccnd12",5.84793593295713e-76,0.476558819217757,0.744,0.539,"4","Ccnd1"
"Slc12a4",5.87994907212341e-76,0.278608048088069,0.381,0.162,"4","Slc12a4"
"Morf4l13",9.48841358393676e-76,0.36172995398138,0.821,0.675,"4","Morf4l1"
"Sostdc12",2.01777819557292e-75,0.655660628460755,0.407,0.209,"4","Sostdc1"
"Ptk7",6.12304050484844e-73,0.290382638971594,0.57,0.414,"4","Ptk7"
"Itgb12",2.11211451533536e-72,0.352372496305442,0.713,0.473,"4","Itgb1"
"Ypel3",2.81119256327637e-71,0.268048358486942,0.593,0.486,"4","Ypel3"
"Id32",8.59584921723646e-71,0.471938649310477,0.95,0.88,"4","Id3"
"Col18a1",1.31011015805009e-70,0.271527102595543,0.431,0.224,"4","Col18a1"
"Lmo12",6.43068384771463e-70,0.38887696416505,0.815,0.709,"4","Lmo1"
"Cbs",2.91795344925799e-69,0.263055435938238,0.35,0.134,"4","Cbs"
"Dll1",1.81796782475611e-67,0.317847991400811,0.371,0.135,"4","Dll1"
"Cd811",2.58736114429813e-65,0.318978143096146,0.899,0.849,"4","Cd81"
"Aqp32",5.85340538787353e-63,0.291300156018913,0.991,0.934,"4","Aqp3"
"Tspan33",6.97152475736008e-63,0.283619151495189,0.708,0.613,"4","Tspan3"
"Isl1",8.24010745512629e-63,0.293812318528132,0.511,0.367,"4","Isl1"
"Atrx",1.68991879600517e-61,0.270961995863834,0.634,0.561,"4","Atrx"
"Lamb32",8.01607641441224e-61,0.375381038085706,0.716,0.483,"4","Lamb3"
"Dkk31",1.81911821676673e-58,0.286699134252179,0.464,0.314,"4","Dkk3"
"Hoxc131",6.21669446599022e-58,0.325896477649588,0.297,0.086,"4","Hoxc13"
"Rbbp8",1.56677877303769e-57,0.266024379061678,0.462,0.287,"4","Rbbp8"
"Id22",3.64826663389163e-57,0.476377209814459,0.836,0.718,"4","Id2"
"Adm",2.12771438446625e-55,0.533063517537753,0.559,0.432,"4","Adm"
"Cpm",4.66073371659375e-55,0.473137635880605,0.294,0.096,"4","Cpm"
"Ugdh2",1.69479155972794e-53,0.267390711147192,0.515,0.379,"4","Ugdh"
"Tubb34",8.45954541679111e-51,0.334120198902018,0.549,0.282,"4","Tubb3"
"Id11",2.52069688466145e-50,0.421457639821239,0.95,0.82,"4","Id1"
"Procr2",1.50052024255559e-48,0.368616066986178,0.676,0.45,"4","Procr"
"1190003J15Rik2",4.47400208626901e-47,0.285217518537593,0.716,0.577,"4","1190003J15Rik"
"Ccni2",2.00156924104722e-46,0.257236706518365,0.696,0.596,"4","Ccni"
"Ppic3",2.17244974370123e-46,0.313922036120367,0.717,0.555,"4","Ppic"
"Ccdc32",2.57703399303362e-45,0.289989820783072,0.603,0.509,"4","Ccdc3"
"Phlda3",7.0261368302452e-45,0.282122299863036,0.78,0.719,"4","Phlda3"
"Serpinb10-ps2",9.21987117324207e-44,0.307559766878348,0.865,0.682,"4","Serpinb10-ps"
"Tuba1a2",3.26665742193874e-42,0.337048667482469,0.862,0.709,"4","Tuba1a"
"Lamc21",6.74335180430258e-42,0.26443347871619,0.522,0.363,"4","Lamc2"
"Il1r2",1.22634208410101e-38,0.319027992240276,0.307,0.124,"4","Il1r2"
"Bambi4",3.44398209019366e-35,0.3466938400193,0.616,0.402,"4","Bambi"
"Gja12",3.19909496181091e-33,0.25901701735401,0.966,0.913,"4","Gja1"
"Tesc",2.17066254621833e-30,0.38555015727611,0.326,0.174,"4","Tesc"
"Gm944",5.4643237462243e-29,0.543446503182152,0.798,0.637,"4","Gm94"
"Glul2",1.09013560944743e-24,0.310569928628482,0.424,0.308,"4","Glul"
"Gas12",3.93536493239134e-24,0.254246542409939,0.56,0.428,"4","Gas1"
"Krt763",0,3.24627400413877,0.601,0.267,"5","Krt76"
"Tchh4",0,2.40474846082663,0.795,0.195,"5","Tchh"
"Slurp12",0,2.03072212502371,0.737,0.179,"5","Slurp1"
"Dapl14",0,1.97503359481161,0.998,0.827,"5","Dapl1"
"Selenbp15",0,1.67844914857152,0.972,0.56,"5","Selenbp1"
"Krt781",0,1.32821695879276,0.847,0.157,"5","Krt78"
"Higd1a1",0,1.10680549749757,0.992,0.872,"5","Higd1a"
"Csrp21",0,1.03358876660951,0.915,0.243,"5","Csrp2"
"Alcam",0,0.970058786890141,0.932,0.106,"5","Alcam"
"Tmem972",0,0.886822061033056,0.933,0.354,"5","Tmem97"
"Gcat4",0,0.87700911817982,0.993,0.705,"5","Gcat"
"Hagh2",0,0.793460076753039,0.988,0.799,"5","Hagh"
"Ccbl12",0,0.792330664611622,0.89,0.316,"5","Ccbl1"
"Otop2",0,0.594506689244789,0.759,0.059,"5","Otop2"
"Padi1",0,0.490522574036402,0.604,0.026,"5","Padi1"
"Pcdh19",9.88131291682493e-324,0.6019284254931,0.797,0.118,"5","Pcdh19"
"Ptgs12",2.65204270262297e-311,0.754736326393337,0.918,0.26,"5","Ptgs1"
"Tuba4a3",5.68849741323514e-311,1.11539332747091,0.988,0.787,"5","Tuba4a"
"Rab254",8.42567966273182e-301,0.705587865537949,1,0.946,"5","Rab25"
"Sec11c2",2.02434933063932e-299,0.749529650129334,0.905,0.46,"5","Sec11c"
"Gpx22",1.11113344208755e-298,0.826267430049419,1,0.929,"5","Gpx2"
"1110003E01Rik",2.51050355788276e-298,0.664798796924515,0.968,0.771,"5","1110003E01Rik"
"1110067D22Rik4",1.01396296529321e-282,1.00055335499412,0.927,0.425,"5","1110067D22Rik"
"Tst3",1.32672837037413e-281,0.860567079499917,0.993,0.822,"5","Tst"
"Aox44",6.52299712654609e-277,0.972314066063553,0.812,0.206,"5","Aox4"
"Ndufa8",8.89437441993389e-276,0.6314104829748,0.992,0.921,"5","Ndufa8"
"Fetub",5.05509885670931e-274,0.780464196722609,0.804,0.202,"5","Fetub"
"Lypd2",9.33460539285452e-263,0.401675340282797,0.473,0.016,"5","Lypd2"
"Acsl11",1.02244105931968e-253,0.591776441475966,0.865,0.267,"5","Acsl1"
"Otop3",4.74173573372009e-248,0.541029494993077,0.797,0.147,"5","Otop3"
"Gltp4",1.34122531207205e-246,0.661372515305785,0.998,0.937,"5","Gltp"
"Pdcd44",7.47751415153054e-244,0.856580334053094,0.95,0.592,"5","Pdcd4"
"Ly6g6e5",2.56550193109056e-243,0.718807698249308,0.933,0.329,"5","Ly6g6e"
"Lmo72",1.58756326937476e-239,0.653991303285658,0.935,0.383,"5","Lmo7"
"Pla2g16",6.2005008010653e-239,0.558943147841521,0.637,0.122,"5","Pla2g16"
"Rab38",3.45816251460801e-238,0.612098692989201,0.938,0.493,"5","Rab38"
"Tubb35",1.0571280819094e-235,0.906448260680913,0.842,0.26,"5","Tubb3"
"2810405K02Rik5",9.29533014154461e-234,0.813784184221729,0.943,0.463,"5","2810405K02Rik"
"Nhp22",7.61191640051088e-232,0.63001203002845,0.995,0.916,"5","Nhp2"
"2010011I20Rik",1.28540962170218e-231,0.49869985355623,0.854,0.334,"5","2010011I20Rik"
"Nrg1",8.18273450600583e-221,0.3272874246116,0.511,0.037,"5","Nrg1"
"Dsc11",1.11277479916758e-219,0.592704715772036,0.666,0.096,"5","Dsc1"
"Cldn44",1.74501432185488e-219,1.19367138547957,0.962,0.466,"5","Cldn4"
"Rbp25",4.94351507914825e-219,0.899936995243078,0.884,0.265,"5","Rbp2"
"Sema6a",2.99633392771525e-214,0.341342899245069,0.627,0.087,"5","Sema6a"
"Mal24",1.58508644748861e-213,0.664715111760932,0.832,0.231,"5","Mal2"
"Hebp24",3.95142114779172e-208,0.694313225180086,0.928,0.434,"5","Hebp2"
"Klk141",6.49829885031162e-208,0.516679314309327,0.686,0.131,"5","Klk14"
"Cyp4f395",4.13298391130793e-205,0.658922616648556,0.947,0.397,"5","Cyp4f39"
"Eppk13",6.09801992636147e-204,0.80653365602158,0.927,0.602,"5","Eppk1"
"2300005B03Rik",1.54357504389386e-202,0.717498103003467,0.539,0.086,"5","2300005B03Rik"
"Golga7b",1.1221844992711e-201,0.35146132926637,0.489,0.035,"5","Golga7b"
"Aldh3a14",1.81951149201531e-199,0.768851871214631,0.997,0.714,"5","Aldh3a1"
"Tgm35",2.42862696573226e-199,0.883006598058428,0.952,0.491,"5","Tgm3"
"Rbp1",6.43920122100549e-198,0.5773880865182,0.727,0.146,"5","Rbp1"
"Me13",2.63031089405911e-197,0.698077499632142,0.759,0.217,"5","Me1"
"Cst64",1.48624768110128e-194,0.850227444092469,0.932,0.404,"5","Cst6"
"Aldh3b23",2.28251084486961e-194,0.702459383372446,0.982,0.598,"5","Aldh3b2"
"Mocs23",3.59273851673694e-194,0.640097313849635,0.938,0.601,"5","Mocs2"
"Ttc36",8.76867231821978e-194,0.289414083292282,0.479,0.039,"5","Ttc36"
"Gsta14",1.43269746616478e-193,0.620832810037194,0.747,0.209,"5","Gsta1"
"Krt134",6.63158344305825e-193,1.0603816158971,0.997,0.832,"5","Krt13"
"Pdlim42",6.96677313374704e-193,0.645332555254351,0.948,0.48,"5","Pdlim4"
"Avil",2.45911702069877e-192,0.261787227579867,0.374,0.012,"5","Avil"
"Serpinb3b",3.25596434473504e-190,0.50173346911414,0.636,0.111,"5","Serpinb3b"
"Gm11992",3.67345535021009e-189,0.311283503159765,0.561,0.079,"5","Gm11992"
"St14",7.30062048157526e-188,0.466173304340055,0.82,0.295,"5","St14"
"Fam25c3",1.07739554441893e-186,0.89834947448243,0.998,0.81,"5","Fam25c"
"Asprv14",1.61953198800399e-181,0.513276854139157,0.802,0.227,"5","Asprv1"
"Slpi4",4.13442846500171e-181,1.57306107437752,0.784,0.445,"5","Slpi"
"Vsig83",5.23230475885985e-181,0.673358690762844,0.98,0.713,"5","Vsig8"
"Lypd34",2.34732989698091e-180,0.668886110002045,0.998,0.828,"5","Lypd3"
"Rab6a",1.22571158287573e-177,0.526453600178956,0.973,0.795,"5","Rab6a"
"Ccdc64b2",1.86772469766282e-177,0.404066197849817,0.829,0.247,"5","Ccdc64b"
"Grhl34",8.54302411136826e-177,0.558301894661296,0.867,0.341,"5","Grhl3"
"Ptgr14",9.81168827335459e-176,0.876882072047783,0.953,0.604,"5","Ptgr1"
"Txndc5",2.11278539517153e-174,0.423251766863435,0.815,0.319,"5","Txndc5"
"Rdh123",1.11167743062237e-173,0.560061504337621,0.925,0.407,"5","Rdh12"
"Phyhip",8.21930897231901e-173,0.381180035647786,0.691,0.157,"5","Phyhip"
"Serp1",1.40312909401656e-172,0.506232503347474,0.983,0.793,"5","Serp1"
"Sh3kbp1",2.28824764040385e-172,0.355980491147261,0.481,0.052,"5","Sh3kbp1"
"Sprr1a4",3.22195809227004e-172,1.27327995743235,0.907,0.536,"5","Sprr1a"
"Fdps5",7.85364461198288e-167,0.820090170496478,0.935,0.548,"5","Fdps"
"Bambi5",3.11998173556846e-165,0.683049424198411,0.895,0.381,"5","Bambi"
"Osbpl1a",4.76851108970492e-162,0.382059068867499,0.677,0.171,"5","Osbpl1a"
"Krt164",1.53857494128015e-161,0.899091911957318,0.985,0.863,"5","Krt16"
"Elovl13",1.24790806278932e-160,0.583660217041818,0.972,0.699,"5","Elovl1"
"Cadm4",3.93338433361606e-160,0.332594421739517,0.529,0.078,"5","Cadm4"
"Metrnl4",8.82429536914059e-160,0.48581798215755,0.855,0.309,"5","Metrnl"
"Krt244",2.26049720779829e-159,0.780790083690061,0.97,0.566,"5","Krt24"
"Gjb24",2.68242687051313e-159,0.954720870059548,0.754,0.24,"5","Gjb2"
"Cdkn1a2",5.05108088716962e-159,0.634104189467225,1,0.912,"5","Cdkn1a"
"Tspan6",1.3173539581355e-158,0.372872995526573,0.619,0.211,"5","Tspan6"
"Dmpk1",2.00253034247264e-158,0.461331907142731,0.709,0.187,"5","Dmpk"
"Crot1",1.42637998174957e-156,0.477392563615167,0.792,0.319,"5","Crot"
"Csda2",1.49428421426418e-156,0.518832993524959,0.975,0.801,"5","Csda"
"Tgm14",2.63143536318816e-156,0.612403981337537,0.96,0.533,"5","Tgm1"
"Sdc41",1.49475751479254e-155,0.74573946677761,0.992,0.921,"5","Sdc4"
"Pkp13",2.67239338730221e-155,0.604245213011847,0.993,0.863,"5","Pkp1"
"Tspan71",3.45591496025996e-155,0.437024795845411,0.814,0.319,"5","Tspan7"
"Map3k6",1.20626372557771e-154,0.396581055035942,0.764,0.237,"5","Map3k6"
"2310002J15Rik4",8.41074860847342e-154,0.81499257763412,0.928,0.472,"5","2310002J15Rik"
"Rhov5",1.77143101568596e-153,0.455965168183618,0.899,0.363,"5","Rhov"
"1500003O03Rik",4.59405995466746e-153,0.473954787595932,0.958,0.7,"5","1500003O03Rik"
"Kctd113",1.2107288058386e-149,0.692557346036279,0.76,0.285,"5","Kctd11"
"Ppl5",1.10898156907498e-148,0.545572013424225,0.807,0.286,"5","Ppl"
"Bod1",1.87041123554793e-147,0.427464785610125,0.885,0.55,"5","Bod1"
"Slc31a1",3.42760769281394e-147,0.397928819805138,0.849,0.381,"5","Slc31a1"
"Smagp4",7.03199076084328e-147,0.494717477211996,0.852,0.327,"5","Smagp"
"Rbp75",9.46797144810541e-147,0.58228631973098,0.794,0.272,"5","Rbp7"
"Chmp4b2",3.35670379683813e-146,0.454450295547388,0.995,0.843,"5","Chmp4b"
"Sult2b15",5.44050440813357e-146,0.600071196138741,0.943,0.476,"5","Sult2b1"
"Sp6",6.11272500934932e-146,0.41105318668864,0.792,0.313,"5","Sp6"
"Bspry",7.76282066337219e-146,0.376364074889298,0.759,0.244,"5","Bspry"
"Prdx52",1.74120783942774e-145,0.631339619133703,0.988,0.864,"5","Prdx5"
"Fhl2",6.71134314243655e-145,0.445250481719861,0.774,0.26,"5","Fhl2"
"Mgst31",2.1080653600556e-143,0.588159111411396,0.987,0.923,"5","Mgst3"
"Dsg1a3",3.36263820105775e-142,0.790429117148883,0.864,0.374,"5","Dsg1a"
"Tapbp",6.51190616817465e-140,0.42498845703116,0.902,0.534,"5","Tapbp"
"Elovl44",2.46231012614851e-139,0.735252354267281,0.814,0.304,"5","Elovl4"
"2310002L13Rik5",1.01132071460228e-138,0.971934084575752,0.869,0.457,"5","2310002L13Rik"
"Acer15",2.14281835418997e-138,0.425597251940014,0.827,0.307,"5","Acer1"
"Prom21",2.15567316832527e-138,0.451586364047777,0.839,0.405,"5","Prom2"
"Pdzk1ip15",2.7201597138582e-137,0.634902635160287,0.8,0.306,"5","Pdzk1ip1"
"Calml33",2.1631009643375e-135,0.342936268913022,0.998,0.895,"5","Calml3"
"Pstpip1",2.57697125386086e-135,0.306954657929831,0.451,0.074,"5","Pstpip1"
"Sprr1b4",1.06254593104369e-133,1.30089822209955,0.84,0.435,"5","Sprr1b"
"Ces2g2",1.26052977336246e-133,0.46085710937146,0.91,0.501,"5","Ces2g"
"Gm14137",1.5786703043946e-133,0.293598961374677,0.434,0.062,"5","Gm14137"
"Psapl15",3.40000369740243e-133,0.728697382355504,0.805,0.317,"5","Psapl1"
"Hprt2",5.15554283303455e-133,0.469641121045497,0.988,0.915,"5","Hprt"
"H2afj4",1.30359994335419e-132,0.590790070297622,0.993,0.913,"5","H2afj"
"Rab11a3",1.40878288494158e-132,0.531103707779856,0.983,0.799,"5","Rab11a"
"Pvrl44",4.45507221496373e-132,0.476793685858221,0.933,0.477,"5","Pvrl4"
"Ndrg23",5.00486576930407e-132,0.410056516957667,0.819,0.332,"5","Ndrg2"
"Prodh",2.41100974189677e-131,0.259768461229662,0.562,0.12,"5","Prodh"
"Notum",3.08724097554204e-130,0.263577617378551,0.441,0.068,"5","Notum"
"Zfp7504",6.66374727380308e-130,0.439920731402099,0.835,0.337,"5","Zfp750"
"Sbsn4",9.47881443753471e-130,0.740938628165564,0.982,0.815,"5","Sbsn"
"Ndufa4l23",5.06469226655817e-129,0.895612508260158,0.865,0.426,"5","Ndufa4l2"
"Evpl5",1.41199540559301e-127,0.54240905569602,0.865,0.417,"5","Evpl"
"Myo18a",1.86997263642048e-127,0.396412879325171,0.765,0.316,"5","Myo18a"
"Nfe2l2",2.47466643550384e-127,0.478410344445673,0.965,0.72,"5","Nfe2l2"
"Vat14",2.73209409350108e-127,0.40791160081909,0.87,0.391,"5","Vat1"
