p_val,avg_logFC,pct.1,pct.2,cluster,gene,,
1.46E-144,1.39657097,0.217,0.005,17,Ushbp1,,
3.60E-52,1.396303733,0.28,0.034,17,Id1,,
5.36E-73,1.380847181,0.238,0.017,17,Rasip1,,
1.23E-23,1.377934651,0.336,0.095,17,Snord13,,
6.15E-49,1.373164274,0.175,0.014,17,Cyp1a1,,
7.73E-36,1.367418058,0.273,0.046,17,Klf7,,
2.42E-76,1.366046512,0.196,0.01,17,Adgrl4,,
1.72E-102,1.364369908,0.182,0.006,17,Edn1,,
9.88E-34,1.363677818,0.252,0.042,17,Bmpr2,,
2.19E-38,1.360328351,0.413,0.096,17,Slc9a3r2,,
1.83E-59,1.354738315,0.21,0.016,17,Podxl,,
3.48E-78,1.351797344,0.21,0.012,17,Smad6,,
1.36E-29,1.347357424,0.273,0.055,17,S100a16,,
2.84E-37,1.343571088,0.238,0.034,17,Afap1l1,,
3.64E-46,1.336509978,0.448,0.094,17,Tspan13,,
1.67E-88,1.318201441,0.203,0.009,17,Mcam,,
6.70E-65,1.304591251,0.308,0.032,17,Kdr,,
4.00E-57,1.292009525,0.175,0.012,17,Stmn2,,
5.49E-36,1.270541544,0.175,0.019,17,Vwf,,
4.21E-28,1.259599243,0.413,0.121,17,Adgre5,,
5.10E-62,1.253943436,0.175,0.011,17,Adcy4,,
2.15E-69,1.245850546,0.168,0.008,17,Fendrr,,
6.84E-31,1.236630459,0.231,0.038,17,Cnn3,,
3.28E-28,1.236593304,0.175,0.024,17,Scn7a,,
1.10E-83,1.230454066,0.21,0.011,17,Clec1a,,
3.37E-72,1.228117562,0.203,0.012,17,Myct1,,
6.31E-69,1.220830968,0.154,0.007,17,Myzap,,
2.37E-30,1.218517799,0.168,0.021,17,Impdh1,,
5.84E-28,1.217570782,0.238,0.044,17,Plk2,,
2.99E-32,1.21330134,0.35,0.08,17,Bst2,,
6.46E-30,1.208905203,0.552,0.215,17,Fkbp1a,,
7.71E-45,1.189516862,0.182,0.016,17,Tspan18,,
4.78E-32,1.178597642,0.238,0.039,17,Cyth3,,
1.10E-18,1.173457277,0.238,0.061,17,Gm24265,,
4.26E-35,1.146097885,0.161,0.017,17,Cdc42ep1,,
3.17E-33,1.14452258,0.168,0.019,17,Pitpnc1,,
1.04E-29,1.137646783,0.161,0.02,17,Kank3,,
3.15E-23,1.137001958,0.294,0.075,17,Clec2d,,
9.54E-17,1.134134416,0.259,0.077,17,Jup,,
3.91E-68,1.133808536,0.168,0.009,17,Tie1,,
4.71E-34,1.131978885,0.175,0.02,17,Cxx1a,,
6.15E-16,1.116802227,0.168,0.037,17,Cxx1b,,
1.86E-22,1.107739026,0.615,0.318,17,Cd36,,
9.73E-82,1.105728671,0.154,0.005,17,Mmrn2,,
5.55E-20,1.099982936,0.252,0.063,17,Tcn2,,
5.17E-14,1.099016577,0.336,0.133,17,Txnip,,
3.72E-28,1.088306997,0.196,0.03,17,Slc43a3,,
6.56E-17,1.087004924,0.203,0.05,17,Emp1,,
3.46E-20,1.079683138,0.21,0.046,17,Arhgap31,,
6.48E-17,1.075624982,0.189,0.044,17,Ddah2,,
9.21E-21,1.071047351,0.42,0.147,17,Klf2,,
8.13E-36,1.066795794,0.161,0.016,17,Lysmd2,,
6.26E-18,1.063159555,0.245,0.065,17,Adamts1,,
5.35E-23,1.036413067,0.182,0.031,17,Rasgef1a,,
2.02E-24,1.029597567,0.196,0.034,17,Galnt18,,
6.10E-37,1.016771489,0.895,0.624,17,Itm2b,,
2.60E-11,1.016369058,0.245,0.091,17,Rhob,,
5.63E-13,1.00855571,0.273,0.101,17,Col4a1,,
2.16E-18,1.001952763,0.175,0.035,17,Lxn,,
1.28E-24,0.983969544,0.189,0.031,17,Tmem204,,
1.06E-32,0.972103835,0.783,0.377,17,Ifitm3,,
1.35E-13,0.951220552,0.182,0.048,17,Hdac7,,
7.14E-20,0.939788348,0.189,0.038,17,Plscr3,,
1.13E-15,0.936871092,0.168,0.037,17,Clic5,,
6.40E-13,0.931778127,0.203,0.059,17,Rassf1,,
2.05E-13,0.930996673,0.503,0.265,17,Jun,,
3.01E-14,0.924578649,0.231,0.069,17,H2-Q6,,
8.34E-12,0.919208266,0.315,0.132,17,Foxp1,,
5.01E-12,0.917964709,0.154,0.04,17,Scarb1,,
2.45E-11,0.902768908,0.245,0.09,17,Clic4,,
1.27E-14,0.865351767,0.154,0.034,17,Snrk,,
4.45E-09,0.862285571,0.545,0.37,17,Selenop,,
5.88E-11,0.862129441,0.329,0.149,17,Actn4,,
2.84E-17,0.855682092,0.552,0.283,17,Serinc3,,
4.04E-09,0.85240072,0.343,0.175,17,Mxd4,,
1.12E-10,0.845904675,0.161,0.046,17,Tcf4,,
1.81E-14,0.84406683,0.573,0.333,17,Laptm4a,,
1.87E-12,0.839605394,0.182,0.05,17,Grap,,
1.43E-08,0.82812653,0.252,0.11,17,Elovl5,,
2.26E-10,0.826575105,0.308,0.135,17,Klf9,,
4.64E-08,0.824340049,0.217,0.089,17,Pde4b,,
2.80E-11,0.801503463,0.497,0.298,17,Crip2,,
4.12E-11,0.797349888,0.273,0.102,17,Gimap6,,
1.07E-09,0.794315397,0.168,0.053,17,Ephx1,,
1.18E-10,0.793746485,0.203,0.067,17,Ehd1,,
1.95E-09,0.790980125,0.315,0.146,17,Hspb1,,
1.15E-09,0.790861718,0.161,0.049,17,St3gal6,,
1.64E-08,0.781538246,0.182,0.066,17,Rbpms,,
8.96E-08,0.779724898,0.238,0.106,17,Sptbn1,,
6.82E-07,0.779686037,0.168,0.067,17,Nkd1,,
8.47E-16,0.777225444,0.175,0.039,17,4-Sep,,
3.44E-09,0.767083854,0.161,0.05,17,Fermt2,,
6.96E-07,0.753341037,0.168,0.065,17,Gimap4,,
5.46E-07,0.746377418,0.161,0.061,17,Tpst2,,
4.36E-11,0.724257746,0.476,0.256,17,Ifitm2,,
1.10E-09,0.719360377,0.154,0.046,17,Cbfa2t3,,
1.50E-06,0.710549008,0.266,0.136,17,Rap1a,,
2.68E-06,0.706940162,0.21,0.097,17,Klf3,,
1.45E-08,0.706445947,0.231,0.094,17,Leprot,,
1.39E-06,0.698909292,0.455,0.313,17,Aldh2,,
1.47E-22,0.669300483,0.937,0.814,17,B2m,,
1.61E-06,0.659212094,0.245,0.117,17,H2-Q7,,
2.55E-20,0.65069032,0.867,0.659,17,H2-D1,,
3.42E-09,0.634270194,0.587,0.43,17,Myl12a,,
9.78E-14,0.624169003,0.79,0.626,17,H2-K1,,
2.19E-13,0.539671117,0.839,0.687,17,Ly6e,,
4.13E-07,0.491448125,0.168,0.061,17,Ets1,,
0,3.14738959,0.889,0.012,18,Ccdc153,,Ciliated cell
0,3.089584282,0.87,0.006,18,Tmem212,,
0,3.024367588,0.907,0.029,18,Dynlrb2,,
0,2.704006049,0.769,0.005,18,Fam183b,,
0,2.585452305,0.722,0.007,18,Cfap126,,
2.51E-116,2.397965856,0.87,0.141,18,Tppp3,,
7.86E-154,2.392448406,0.833,0.092,18,Sec14l3,,
0,2.368554078,0.704,0.007,18,1110017D15Rik,,
0,2.327064049,0.639,0.012,18,Cyp2s1,,
8.94E-94,2.310954064,0.38,0.026,18,Scgb1a1,,
1.87E-144,2.288049783,0.954,0.135,18,Cyp2f2,,
0,2.260463013,0.63,0.006,18,Rsph1,,
3.12E-191,2.229619754,0.889,0.08,18,Aldh1a1,,
1.85E-162,2.218316632,0.833,0.085,18,Elof1,,
0,2.191500476,0.63,0.01,18,Riiad1,,
0,2.113438811,0.602,0.005,18,1700007K13Rik,,
0,2.055716134,0.556,0.003,18,Mlf1,,
0,2.047650032,0.546,0.005,18,Efcab10,,
2.88E-124,2.040685693,0.769,0.092,18,Tuba1a,,
0,2.025745132,0.537,0.003,18,Meig1,,
0,2.022035939,0.546,0.002,18,Sntn,,
0,2.01814357,0.519,0.001,18,Foxj1,,
0,2.016968169,0.444,0.005,18,3300002A11Rik,,
0,1.979751108,0.454,0.004,18,Odf3b,,
0,1.951087079,0.5,0.006,18,Ccdc17,,
5.93E-173,1.93108882,0.611,0.038,18,Aldh3b1,,
0,1.928195295,0.5,0.006,18,1700001C02Rik,,
6.53E-105,1.926188076,0.824,0.128,18,Cd24a,,
4.10E-169,1.917081914,0.63,0.042,18,Tspan1,,
0,1.904292889,0.5,0.002,18,1700016K19Rik,,
0,1.900899488,0.444,0.002,18,Cdhr4,,
0,1.895489011,0.491,0.008,18,Spaca9,,
0,1.890744816,0.5,0.005,18,Nme5,,
0,1.882088741,0.5,0.003,18,Ccdc78,,
4.54E-76,1.868184123,0.87,0.218,18,Gstm1,,
0,1.857467875,0.481,0.002,18,Nme9,,
8.82E-125,1.85026001,0.593,0.051,18,4933434E20Rik,,
0,1.836873017,0.426,0.001,18,Drc3,,
1.46E-286,1.819796998,0.435,0.008,18,Calml4,,
0,1.791829901,0.417,0.001,18,Cdhr3,,
0,1.791378341,0.398,0.001,18,Lrrc23,,
1.11E-302,1.775186619,0.463,0.009,18,Capsl,,
0,1.764727994,0.463,0.006,18,1700088E04Rik,,
1.40E-144,1.763518609,0.593,0.043,18,Tm4sf1,,
0,1.701596431,0.389,0.003,18,Gm45396,,
0,1.691112113,0.278,0,18,AU040972,,
2.62E-217,1.685599814,0.435,0.013,18,Spa17,,
1.04E-190,1.681926586,0.435,0.016,18,Tmem107,,
2.00E-276,1.678133559,0.454,0.01,18,Lrrc51,,
1.47E-62,1.659523169,0.944,0.357,18,Chchd10,,
0,1.652491084,0.37,0.004,18,Anxa8,,
9.55E-130,1.647756141,0.509,0.035,18,1110004E09Rik,,
4.46E-72,1.63919656,0.833,0.195,18,Ces1d,,
3.86E-125,1.630784137,0.519,0.038,18,Ift43,,
1.78E-301,1.620396654,0.417,0.007,18,Smim5,,
0,1.615247131,0.407,0.001,18,Ccdc113,,
6.09E-87,1.614926355,0.5,0.052,18,Alas1,,
2.01E-294,1.614506965,0.444,0.008,18,Ccpg1os,,
5.40E-222,1.613509896,0.417,0.011,18,Rsph9,,
2.66E-120,1.613490825,0.565,0.048,18,Bphl,,
5.21E-122,1.59072272,0.407,0.023,18,Fam213a,,
7.52E-58,1.581152556,1,0.485,18,Cbr2,,
0,1.56108471,0.343,0.003,18,Dnali1,,
0,1.548653249,0.37,0.001,18,Gm867,,
2.13E-287,1.546268892,0.361,0.005,18,Ppil6,,
5.13E-56,1.541734372,0.685,0.151,18,Krt8,,
8.90E-87,1.538625434,0.463,0.044,18,Cxcl17,,
0,1.535101765,0.38,0.002,18,2410004P03Rik,,
0,1.511455727,0.296,0,18,BC051019,,
2.21E-101,1.508053842,0.352,0.021,18,Slc23a2,,
1.21E-274,1.504606155,0.38,0.006,18,Cetn4,,
0,1.500133307,0.361,0.004,18,Pifo,,
1.63E-94,1.494786421,0.481,0.044,18,Tcea3,,
1.07E-43,1.494681178,0.704,0.202,18,Tubb4b,,
1.08E-166,1.494053542,0.38,0.013,18,Dusp14,,
0,1.491676439,0.407,0.001,18,Tekt1,,
1.72E-23,1.47636949,0.519,0.173,18,Scgb3a2,,
2.65E-194,1.474591597,0.417,0.013,18,Igfbp5,,
1.84E-205,1.474400575,0.398,0.011,18,B9d1,,
0,1.466106746,0.315,0.001,18,Mapk15,,
0,1.459270147,0.352,0.001,18,Cfap161,,
0,1.458275007,0.37,0.001,18,Drc1,,
2.86E-127,1.451812773,0.435,0.025,18,Csrp2,,
0,1.451698609,0.278,0.001,18,Stmnd1,,
0,1.44858279,0.343,0.001,18,Ppp1r36,,
6.40E-244,1.44113885,0.333,0.005,18,Enkur,,
5.00E-180,1.433573975,0.306,0.007,18,Pcp4l1,,
6.45E-68,1.432208297,0.472,0.058,18,Mcee,,
0,1.429710397,0.333,0.002,18,Gm29538,,
0,1.421435345,0.361,0.002,18,Spag6l,,
8.31E-105,1.398046647,0.37,0.023,18,Hspa4l,,
2.69E-242,1.393478944,0.38,0.008,18,Gm1673,,
6.51E-97,1.390671199,0.454,0.037,18,Mycbp,,
0,1.387185144,0.315,0.001,18,4833427G06Rik,,
4.61E-206,1.385110384,0.352,0.008,18,Fhad1,,
2.79E-167,1.37270718,0.361,0.012,18,Fbxo36,,
1.02E-69,1.365631639,0.528,0.07,18,Nudc,,
1.22E-43,1.363786875,0.657,0.17,18,S100a1,,
5.38E-43,1.360619132,0.815,0.283,18,Hsp90aa1,,
3.59E-286,1.360065689,0.296,0.002,18,Ctxn1,,
1.39E-100,1.349731477,0.343,0.02,18,Dmkn,,
6.63E-89,1.345742231,0.426,0.036,18,Gm17018,,
1.19E-239,1.344977514,0.269,0.003,18,Tctex1d4,,
5.21E-117,1.344785666,0.37,0.02,18,Gipc2,,
0,1.339888128,0.287,0.001,18,Fam47e,,
0,1.338644309,0.296,0.002,18,Fam92b,,
5.00E-78,1.332293581,0.519,0.06,18,Pla2g16,,
8.00E-184,1.325834993,0.278,0.005,18,Prom1,,
1.83E-147,1.317820694,0.37,0.015,18,Fam216a,,
8.80E-48,1.314242162,0.731,0.185,18,1810037I17Rik,,
1.98E-287,1.30733017,0.315,0.003,18,Erich2,,
7.70E-34,1.305113176,0.759,0.287,18,Dynll1,,
1.98E-86,1.30231256,0.63,0.079,18,Cyp4b1,,
2.59E-244,1.301909396,0.241,0.002,18,6820408C15Rik,,
1.29E-158,1.300740474,0.333,0.011,18,Ccdc181,,
0,1.29973902,0.296,0.001,18,Syt5,,
1.95E-90,1.299584079,0.222,0.009,18,Clic6,,
2.50E-53,1.298230354,0.491,0.078,18,Cldn7,,
0,1.292113995,0.315,0.001,18,Iqca,,
1.55E-48,1.281829319,0.685,0.163,18,Ldhb,,
1.35E-295,1.266700902,0.25,0.001,18,Ubxn10,,
4.48E-77,1.254183923,0.389,0.034,18,2610028H24Rik,,
3.09E-54,1.246552906,0.509,0.081,18,Gpx8,,
1.87E-171,1.245392611,0.269,0.005,18,Ttc39a,,
0,1.244120139,0.278,0.001,18,1700007G11Rik,,
5.28E-31,1.24312735,0.648,0.213,18,Tomm7,,
5.54E-300,1.243064168,0.259,0.001,18,Stk33,,
3.50E-287,1.240233968,0.25,0.001,18,Cfap53,,
1.47E-296,1.239933667,0.269,0.001,18,Cfap65,,
1.05E-158,1.231834429,0.296,0.008,18,Rabl2,,
2.08E-64,1.227927879,0.491,0.063,18,Pgrmc1,,
2.98E-300,1.225991355,0.259,0.001,18,Agr3,,
1.42E-126,1.216494367,0.287,0.01,18,Osbpl6,,
7.62E-172,1.211597457,0.287,0.006,18,Oscp1,,
6.38E-62,1.200378253,0.296,0.025,18,Ascc1,,
1.18E-41,1.199063996,0.852,0.293,18,Crip2,,
2.18E-51,1.198635109,0.398,0.053,18,Arl3,,
9.53E-41,1.198228698,0.806,0.261,18,Cldn3,,
2.75E-37,1.194062154,0.435,0.084,18,Gsta4,,
3.12E-65,1.18627963,0.38,0.039,18,Cetn2,,
1.38E-291,1.17444442,0.259,0.001,18,Tekt2,,
1.28E-245,1.163450291,0.231,0.001,18,Uckl1os,,
4.21E-271,1.163075425,0.25,0.001,18,Susd2,,
1.65E-35,1.155338985,0.657,0.194,18,Anxa1,,
0,1.155217795,0.259,0.001,18,Ak7,,
6.14E-56,1.153477087,0.37,0.042,18,Vpreb3,,
5.26E-39,1.149688308,0.426,0.077,18,Cfap20,,
1.21E-202,1.148209163,0.278,0.004,18,Zmynd10,,
2.80E-295,1.144984621,0.222,0,18,1700024G13Rik,,
1.68E-109,1.144056362,0.278,0.011,18,Plcb3,,
7.33E-82,1.135421246,0.25,0.013,18,4931406C07Rik,,
4.39E-81,1.135350728,0.315,0.021,18,Trp53bp2,,
4.77E-38,1.133049069,0.556,0.127,18,Cmtm8,,
8.63E-207,1.129154651,0.25,0.003,18,Dcdc2b,,
3.34E-41,1.126631345,0.537,0.112,18,Pebp1,,
2.72E-238,1.125942256,0.231,0.002,18,Ccdc146,,
2.20E-49,1.122898793,0.352,0.043,18,Acot1,,
0,1.122402468,0.278,0.001,18,Cfap77,,
7.43E-305,1.119967765,0.25,0.001,18,Spag17,,
6.94E-52,1.118219253,0.593,0.107,18,Pltp,,
2.06E-129,1.114932183,0.259,0.008,18,Ccdc180,,
1.15E-72,1.114112191,0.306,0.022,18,Smco4,,
1.92E-225,1.108948062,0.194,0.001,18,Dnah6,,
1.03E-301,1.108518343,0.278,0.002,18,Dnaic2,,
9.88E-47,1.102638019,0.296,0.033,18,Slc26a2,,
6.66E-169,1.102411324,0.287,0.007,18,Bok,,
5.84E-65,1.101333611,0.25,0.017,18,Endog,,
7.56E-251,1.097801633,0.241,0.002,18,Spef2,,
1.53E-52,1.097206523,0.324,0.035,18,Dalrd3,,
1.47E-47,1.095892307,0.343,0.042,18,Slc25a17,,
0,1.09276318,0.241,0,18,Efhc1,,
3.19E-49,1.091048466,0.361,0.045,18,Slc39a4,,
2.14E-40,1.090030988,0.481,0.091,18,Krt19,,
1.81E-58,1.089313119,0.315,0.03,18,Ruvbl2,,
0,1.08897776,0.259,0.001,18,Cfap206,,
7.68E-31,1.082074772,0.722,0.262,18,Swi5,,
2.44E-166,1.078652495,0.241,0.004,18,Traf3ip1,,
6.99E-218,1.077321456,0.259,0.003,18,Prr29,,
8.53E-29,1.076544975,0.565,0.166,18,Tsc22d1,,
1.36E-167,1.075945996,0.213,0.003,18,Arhgdig,,
1.65E-152,1.066216774,0.213,0.004,18,Rnf128,,
8.41E-33,1.063415021,0.444,0.093,18,Gsto1,,
3.75E-71,1.058321507,0.213,0.011,18,Sco2,,
3.65E-38,1.057460506,0.463,0.088,18,Lasp1,,
4.95E-36,1.047233482,0.398,0.071,18,Rfk,,
0,1.043676394,0.231,0,18,Ccdc39,,
1.82E-65,1.043651627,0.259,0.018,18,Dynlt1f,,
1.79E-149,1.038515024,0.269,0.007,18,Mns1,,
5.25E-102,1.037670955,0.269,0.011,18,Spef1,,
2.31E-149,1.032291064,0.213,0.004,18,Cmbl,,
1.36E-25,1.03208917,0.722,0.297,18,Atpif1,,
5.07E-48,1.029757815,0.407,0.058,18,Cyp2b10,,
2.98E-71,1.027762431,0.213,0.011,18,Acsl3,,
1.09E-110,1.027237569,0.259,0.01,18,Ift74,,
4.52E-174,1.024008432,0.222,0.003,18,Ttc25,,
9.87E-77,1.022605804,0.222,0.011,18,Ddr1,,
1.27E-18,1.021479996,0.704,0.325,18,Mt1,,
7.03E-153,1.020200364,0.204,0.003,18,Col8a2,,
4.86E-33,1.017713946,0.528,0.128,18,AC149090.1,,
9.82E-29,1.017109402,0.5,0.126,18,Hes1,,
4.21E-217,1.01562481,0.194,0.001,18,Iqcg,,
4.86E-38,1.015105616,0.324,0.046,18,Tspan3,,
6.08E-177,1.011226837,0.231,0.003,18,Kcnmb2,,
4.03E-173,1.011087444,0.231,0.004,18,Hmgcs2,,
2.82E-25,1.011007557,0.324,0.066,18,Mrps17,,
9.83E-282,1.004848829,0.213,0,18,Gm28729,,
4.40E-38,1.000421661,0.324,0.046,18,1110032A03Rik,,
5.46E-45,0.999652941,0.407,0.06,18,Cd55,,
4.58E-252,0.998596524,0.185,0,18,Vwa3a,,
4.71E-221,0.998152151,0.185,0.001,18,Rsph10b,,
2.07E-14,0.992801043,0.676,0.375,18,Hp,,
3.16E-109,0.991185543,0.157,0.003,18,Tstd1,,
1.89E-279,0.989366983,0.204,0,18,Lrrc6,,
1.65E-77,0.988428742,0.315,0.022,18,Dync2li1,,
6.51E-32,0.987459097,0.954,0.769,18,Calm1,,
4.87E-34,0.985869123,0.435,0.087,18,Dpy30,,
3.70E-33,0.985063019,0.352,0.061,18,Cbr1,,
1.81E-43,0.978987503,0.213,0.018,18,Dnaja4,,
6.92E-37,0.974780466,0.25,0.03,18,Hspb11,,
9.00E-197,0.973604888,0.222,0.002,18,Cfap69,,
9.43E-25,0.967004134,0.296,0.057,18,Tusc3,,
3.08E-221,0.966055434,0.25,0.003,18,Pih1d2,,
1.40E-42,0.964309034,0.231,0.022,18,Cfap36,,
6.43E-31,0.964060777,0.417,0.088,18,Cdh1,,
5.70E-80,0.960306638,0.204,0.008,18,Arl6,,
1.83E-209,0.959818209,0.194,0.001,18,Akap14,,
2.23E-70,0.956478858,0.269,0.018,18,Akip1,,
9.49E-174,0.955295404,0.204,0.002,18,1700001L19Rik,,
4.75E-268,0.954578284,0.204,0,18,Rsph4a,,
1.10E-34,0.954050011,0.333,0.053,18,Creld2,,
6.00E-44,0.953321992,0.287,0.032,18,Ift27,,
8.37E-63,0.952807799,0.25,0.017,18,Chchd6,,
4.59E-27,0.952384944,0.509,0.135,18,Por,,
3.18E-54,0.952171478,0.194,0.012,18,Ccdc191,,
3.08E-47,0.950406389,0.213,0.017,18,Usp18,,
1.09E-144,0.946896737,0.231,0.005,18,Hspa2,,
5.51E-261,0.942620603,0.213,0.001,18,Dnah5,,
1.44E-177,0.939513967,0.194,0.002,18,Ttc12,,
1.13E-93,0.938947488,0.231,0.009,18,Porcn,,
2.91E-23,0.935324909,0.306,0.062,18,Cbx6,,
5.43E-73,0.934368167,0.269,0.017,18,Ift22,,
1.17E-42,0.932884819,0.259,0.028,18,Net1,,
1.78E-234,0.92632433,0.194,0.001,18,Spag8,,
4.06E-27,0.923914922,0.259,0.041,18,Mdm2,,
1.07E-24,0.92367522,0.611,0.2,18,Ndufc2,,
1.19E-30,0.922848706,0.269,0.04,18,Nudt4,,
1.17E-30,0.921429001,0.231,0.03,18,Fam84b,,
2.51E-257,0.920069222,0.204,0.001,18,Aoc1,,
1.49E-40,0.919488447,0.241,0.025,18,Tns3,,
1.18E-28,0.918365744,0.37,0.074,18,Acot13,,
1.41E-28,0.912139563,0.472,0.115,18,Hist1h2bc,,
1.63E-281,0.911537719,0.213,0,18,RP24-314J18.1,,
1.84E-34,0.910690699,0.241,0.029,18,Serf1,,
3.78E-199,0.910393421,0.176,0.001,18,Eno4,,
3.83E-34,0.907290014,0.426,0.082,18,Smim22,,
7.95E-62,0.903794528,0.231,0.015,18,Cdc14a,,
1.31E-213,0.900444879,0.231,0.002,18,Cfap45,,
2.27E-173,0.899558281,0.157,0.001,18,Cfap52,,
1.10E-30,0.898008469,0.287,0.045,18,Tmc4,,
2.98E-184,0.89663452,0.176,0.001,18,Lrrc74b,,
1.50E-189,0.894008565,0.185,0.001,18,Morn5,,
6.70E-244,0.893297546,0.194,0.001,18,Fam81b,,
3.04E-24,0.891833599,0.481,0.132,18,Txnip,,
9.56E-60,0.890809593,0.241,0.017,18,Cdkn1c,,
1.23E-31,0.888647788,0.278,0.041,18,Cyb561,,
9.14E-184,0.887672068,0.204,0.002,18,Wdr78,,
1.91E-230,0.887654906,0.185,0.001,18,Ccdc151,,
1.06E-224,0.887471842,0.167,0,18,Efcab1,,
3.26E-28,0.885220726,0.731,0.247,18,Prdx5,,
1.85E-33,0.884661009,0.287,0.041,18,Mtus1,,
2.57E-33,0.881530627,0.296,0.044,18,Eml2,,
1.59E-28,0.881018012,0.472,0.112,18,Pttg1,,
7.82E-33,0.876227326,0.222,0.026,18,Stim1,,
1.71E-60,0.875609417,0.222,0.014,18,A2ml1,,
8.50E-19,0.873802359,0.556,0.205,18,Ezr,,
1.87E-22,0.873713041,0.352,0.082,18,Znhit1,,
1.03E-125,0.871163877,0.185,0.003,18,Tmem67,,
1.64E-36,0.869813425,0.269,0.034,18,Galnt18,,
1.67E-238,0.869221939,0.204,0.001,18,D430036J16Rik,,
1.20E-39,0.865486688,0.176,0.014,18,Kif3a,,
6.19E-35,0.863807047,0.306,0.044,18,Stip1,,
5.58E-41,0.862971074,0.315,0.041,18,Nudt14,,
7.73E-171,0.860223531,0.176,0.001,18,Tcp11,,
1.09E-33,0.859834606,0.315,0.048,18,Ebp,,
1.45E-13,0.85817038,0.176,0.037,18,Gstz1,,
9.93E-241,0.858001151,0.185,0,18,Cfap157,,
1.21E-32,0.855011818,0.25,0.033,18,Appl2,,
1.16E-207,0.853264127,0.176,0.001,18,1700012B09Rik,,
1.06E-40,0.85322279,0.528,0.104,18,Hdc,,
1.63E-24,0.850725083,0.241,0.039,18,Med19,,
1.65E-26,0.847443782,0.194,0.025,18,F3,,
3.10E-51,0.844945106,0.213,0.015,18,Ift172,,
3.84E-199,0.843125863,0.176,0.001,18,Dnah10,,
1.11E-51,0.840056232,0.185,0.011,18,Ift57,,
1.89E-88,0.839915343,0.167,0.005,18,Dync2h1,,
1.80E-173,0.839056236,0.157,0.001,18,Cfap100,,
3.64E-200,0.839024384,0.157,0,18,Ldlrad1,,
1.16E-25,0.838926357,0.361,0.076,18,Gstm2,,
3.75E-77,0.8338057,0.185,0.007,18,Phtf1,,
1.18E-213,0.832940004,0.167,0,18,Morn3,,
4.79E-65,0.832495986,0.222,0.013,18,Tmem216,,
1.91E-181,0.831969583,0.157,0.001,18,Lrrc34,,
4.77E-29,0.831308392,0.185,0.021,18,Ift46,,
1.48E-25,0.830647314,0.231,0.035,18,Slain2,,
9.11E-36,0.829915337,0.269,0.034,18,Dnajb2,,
1.09E-16,0.829290868,0.204,0.04,18,Idh3a,,
1.11E-40,0.828833235,0.194,0.016,18,Tmprss2,,
3.70E-200,0.827324227,0.157,0,18,1700028P14Rik,,
3.02E-257,0.82651592,0.204,0.001,18,Wdr63,,
3.05E-22,0.826404894,0.213,0.034,18,Sfn,,
4.65E-10,0.825866234,0.278,0.096,18,Mt2,,
1.75E-34,0.824850268,0.269,0.035,18,Cp,,
3.94E-200,0.823819774,0.157,0,18,Maats1,,
1.21E-57,0.820294908,0.213,0.013,18,Wdyhv1,,
1.92E-26,0.818714576,0.639,0.196,18,Mettl7a1,,
6.41E-26,0.815879,0.278,0.048,18,Mrps6,,
3.18E-21,0.814777933,0.315,0.07,18,Tst,,
7.15E-165,0.814158517,0.167,0.001,18,Lhb,,
2.59E-190,0.811243466,0.157,0.001,18,Ankrd65,,
8.58E-31,0.810980381,0.194,0.022,18,Zc2hc1a,,
1.75E-109,0.81056465,0.185,0.004,18,Dnajb13,,
1.99E-20,0.809696188,0.472,0.145,18,Cystm1,,
1.24E-16,0.808002354,0.704,0.326,18,Mgst1,,
2.50E-34,0.806967754,0.38,0.065,18,Plet1,,
1.08E-36,0.806319718,0.241,0.027,18,Med31,,
2.94E-43,0.803108411,0.278,0.03,18,Gclm,,
4.58E-27,0.802320802,0.463,0.112,18,Actn1,,
1.86E-15,0.801726903,0.204,0.043,18,Cdpf1,,
2.40E-46,0.80143014,0.157,0.009,18,Gas8,,
1.02E-16,0.800842528,0.222,0.047,18,Bola1,,
2.56E-186,0.799932482,0.167,0.001,18,Tekt4,,
3.78E-20,0.798831044,0.769,0.355,18,Prdx6,,
4.85E-22,0.798399923,0.602,0.209,18,Atp1a1,,
4.78E-20,0.798210828,0.537,0.181,18,Spint2,,
7.70E-18,0.795485064,0.694,0.325,18,Cyb5a,,
4.19E-21,0.794913819,0.231,0.041,18,Hes6,,
7.22E-53,0.793715318,0.167,0.009,18,Arhgef28,,
2.76E-35,0.792038466,0.157,0.012,18,Dusp18,,
3.85E-227,0.790969135,0.176,0,18,Tsnaxip1,,
5.33E-50,0.790281815,0.167,0.01,18,Cep83,,
1.66E-33,0.790238113,0.185,0.018,18,Morn2,,
4.87E-84,0.789608101,0.157,0.004,18,6430531B16Rik,,
1.41E-141,0.786452355,0.157,0.002,18,1700040L02Rik,,
1.62E-14,0.786028821,0.241,0.06,18,Plekhb1,,
2.30E-25,0.785999249,0.185,0.024,18,Akap9,,
1.07E-20,0.783710184,0.491,0.149,18,Cox14,,
8.99E-36,0.782223051,0.176,0.015,18,Cfap43,,
2.03E-230,0.781430259,0.185,0.001,18,1700003E16Rik,,
5.15E-19,0.781021814,0.407,0.114,18,Sod2,,
8.67E-20,0.779289343,0.333,0.081,18,Ahsa1,,
3.52E-16,0.777683635,0.37,0.111,18,Krt18,,
